@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.8428812,0.12824571,0.011353677,0.0030244093,2922
0.7969447,0.14543757,0.036602724,0.010267562,2923
0.7633123,0.17523006,0.05036474,0.008953815,2924
0.87921476,0.090994455,0.02126416,0.0072618765,2925
0.90507257,0.07906882,0.012009098,0.0029986678,2926
0.8592881,0.0991728,0.02666403,0.0038345857,2927
0.80193126,0.12231898,0.06268871,0.008126715,2928
0.7498461,0.15390374,0.062412266,0.007745663,2929
0.80277306,0.12408344,0.030280868,0.0034453839,2930
0.8988824,0.076819375,0.018356174,0.003596596,2931
0.8957961,0.08263344,0.016961236,0.0026347402,2932
0.9414926,0.047955606,0.006322055,0.0011853663,2933
0.8798738,0.095748276,0.017255602,0.0036622577,2934
0.8558688,0.09763231,0.026614828,0.0033587166,2935
0.8748388,0.10482972,0.014957632,0.0027215849,2936
0.7030686,0.27431083,0.008838493,9.625575E-4,2937
0.91457444,0.06616935,0.008211408,0.0013345028,2938
0.855975,0.08914585,0.020711372,0.0033958117,2939
0.86233443,0.066480756,0.0151304845,0.003554622,2940
0.94122314,0.032837473,0.018992675,0.004613323,2941
0.9060248,0.06522544,0.024708899,0.0034848852,2942
0.9057573,0.071541175,0.01828048,0.0035314811,2943
0.8884422,0.062911294,0.032286987,0.004892577,2944
0.8166678,0.085236445,0.026753183,0.004609705,2945
0.934575,0.03540707,0.013087693,0.0031648136,2946
0.9144648,0.06765336,0.013962129,0.001975579,2947
0.9285555,0.060596995,0.0088520665,0.0017173139,2948
0.8622615,0.10025341,0.028917832,0.0048556877,2949
0.9213052,0.054665558,0.016195964,0.005741163,2950
0.8643189,0.10514803,0.02514521,0.0032198695,2951
0.9255126,0.058609262,0.007717503,0.0018219388,2952
0.93432266,0.05238815,0.006825021,0.0015403527,2953
0.8798236,0.10280464,0.012631437,0.0016598945,2954
0.75978476,0.21827893,0.018043838,0.0036626207,2955
0.8108645,0.15981424,0.019004272,0.0051823747,2956
0.84502774,0.122788355,0.017762301,0.0074665584,2957
0.9127917,0.052770685,0.024341589,0.0052979942,2958
0.8628415,0.101902,0.022016186,0.007450216,2959
0.8707824,0.10395147,0.012980395,0.0039283764,2960
0.8732864,0.10595665,0.014791495,0.0031571882,2961
0.921123,0.05878475,0.014685736,0.00482239,2962
0.89718515,0.08513187,0.014618475,0.0019993936,2963
0.8247488,0.1495013,0.0142295575,0.006249639,2964
0.81656915,0.16099401,0.011420652,0.0024221563,2965
0.8916114,0.08933697,0.010026956,0.0021363762,2966
0.8478465,0.12995031,0.011715801,0.002338054,2967
0.713079,0.23301892,0.015333318,0.0049131284,2968
0.5499433,0.3848316,0.02978435,0.00622294,2969
0.7672438,0.16849215,0.027866531,0.0047882446,2970
0.6214405,0.29823256,0.038241647,0.006218486,2971
0.87706643,0.10701921,0.011277424,0.0020951799,2972
0.63872033,0.30452883,0.03613562,0.0039044186,2973
0.80458075,0.14517339,0.0405475,0.009230111,2974
0.8723181,0.08218611,0.022515468,0.0075597432,2975
0.9012924,0.072229944,0.01801073,0.0051735337,2976
0.90177107,0.077150434,0.01687934,0.0037939053,2977
0.8100977,0.12559268,0.04741936,0.013029897,2978
0.91327924,0.06754,0.013560797,0.004029704,2979
0.9091859,0.077905945,0.006449177,0.0015140537,2980
0.917996,0.071381874,0.0038623502,0.0017286852,2981
0.8722693,0.11187362,0.012826299,0.0014486267,2982
0.8562968,0.113315046,0.012011589,0.0022706895,2983
0.90972966,0.074249044,0.007858563,0.0015423057,2984
0.8661912,0.11116827,0.009530588,0.0014877005,2985
0.8147457,0.15012261,0.030142138,0.002629529,2986
0.9443258,0.044891793,0.008744973,0.0012000224,2987
0.90639234,0.057605498,0.004646982,0.0011405748,2988
0.94213474,0.05230496,0.0034509099,8.522698E-4,2989
0.8114052,0.1695588,0.006399479,0.0012592977,2990
0.853543,0.123609155,0.016207458,0.0048961267,2991
0.9273677,0.058392912,0.010801737,0.002177486,2992
0.8904056,0.08903169,0.01365126,0.0044596917,2993
0.9127902,0.06615534,0.0140387155,0.0038364169,2994
0.92110074,0.059645325,0.01424286,0.0037677074,2995
0.8883905,0.0841722,0.021956265,0.0034548566,2996
0.81067955,0.16918653,0.012359363,0.0054376647,2997
0.897966,0.08565216,0.011518733,0.0035883042,2998
0.79762423,0.17516094,0.013422841,0.008500644,2999
0.8330427,0.15064943,0.011795438,0.003930417,3000
0.9059939,0.0765578,0.013418191,0.003378167,3001
0.96424615,0.022954311,0.00896768,0.0029255988,3002
0.9538421,0.034932666,0.0075322115,0.0018088913,3003
0.9089196,0.071681,0.011926049,0.004018471,3004
0.89486885,0.088749826,0.010111188,0.0044567757,3005
0.70386755,0.236296,0.03784969,0.009180853,3006
0.92413104,0.052185602,0.015891308,0.006002475,3007
0.9296798,0.053159937,0.012419019,0.001227567,3008
0.8528936,0.09651564,0.028295187,0.0034460002,3009
0.8634522,0.10378552,0.019113053,0.0049682115,3010
0.7766767,0.17894472,0.03377448,0.009318914,3011
0.7962897,0.16778179,0.025975222,0.0074636703,3012
0.79642314,0.17135681,0.024248648,0.004140281,3013
0.7969339,0.17622957,0.020339632,0.004824424,3014
0.8223184,0.14958797,0.021482546,0.005114093,3015
0.8213772,0.15148318,0.01971217,0.0030778602,3016
0.87031084,0.11265012,0.0106090475,0.0034718642,3017
0.8488299,0.12852578,0.016962934,0.0045872885,3018
0.742569,0.23142068,0.015178198,0.004256155,3019
0.9365257,0.05733995,0.0048169955,0.0011534452,3020
0.80246526,0.15691565,0.031185588,0.0053555006,3021
0.8483,0.08858242,0.047828265,0.009522661,3022
0.7450085,0.15932974,0.05972189,0.013392663,3023
0.861191,0.086601816,0.041454453,0.005834654,3024
0.78223926,0.14505999,0.044520196,0.012269191,3025
0.8464246,0.10706695,0.029236464,0.005206511,3026
0.9175108,0.057527877,0.020068964,0.0036040493,3027
0.92925096,0.04834169,0.011817526,0.002323495,3028
0.9067414,0.064606845,0.020113511,0.0019950736,3029
0.87795985,0.083926596,0.028648242,0.0024351329,3030
0.93646646,0.05142486,0.009046772,0.0015868729,3031
0.8017585,0.1450986,0.031062327,0.007718937,3032
0.90165657,0.08009409,0.013490908,0.0015828137,3033
0.7791301,0.18095022,0.009389199,0.0015103299,3034
0.8151209,0.17357399,0.005272776,0.0013368819,3035
0.6325863,0.34761694,0.010765874,0.002244647,3036
0.7096053,0.2743078,0.005650862,0.0015171475,3037
0.7478618,0.23572552,0.010153912,0.0016124985,3038
0.5342613,0.44688168,0.011833292,0.0042522163,3039
0.6647854,0.3161558,0.014138191,0.0032416945,3040
0.85404795,0.1338364,0.0070317937,0.0024962807,3041
0.8109585,0.16647178,0.009907538,0.0032120764,3042
0.9411255,0.04539247,0.006978198,0.0030048469,3043
0.89539325,0.0880921,0.010394963,0.002649449,3044
0.8954282,0.087805174,0.013613292,0.0028200387,3045
0.8545515,0.11053255,0.02582797,0.005943737,3046
0.81810015,0.1380573,0.034117,0.008019506,3047
0.8021664,0.1567321,0.031788114,0.005316407,3048
0.7588198,0.20586301,0.025614012,0.0053101047,3049
0.618564,0.35143566,0.022351084,0.0031244063,3050
0.6483765,0.3071174,0.02661927,0.0046577933,3051
0.6975596,0.2797966,0.015742855,0.0020582178,3052
0.54350305,0.40524045,0.030344276,0.0064974176,3053
0.7822734,0.1828526,0.024947299,0.0025325648,3054
0.6869367,0.28854817,0.018817212,0.004187626,3055
0.7633022,0.1900742,0.022114633,0.006019219,3056
0.8108943,0.15850012,0.019293377,0.007222517,3057
0.8719529,0.09564135,0.025564669,0.0052843816,3058
0.81400174,0.12464319,0.05172394,0.0077976263,3059
0.72637105,0.23158824,0.016822578,0.0035984197,3060
0.77777463,0.1891373,0.015585018,0.0035354772,3061
0.95036376,0.03875043,0.00602751,9.873854E-4,3062
0.93210894,0.042444594,0.009351534,0.0028995404,3063
0.94515324,0.042946815,0.008961152,0.0017236576,3064
0.9501935,0.031430736,0.008308811,0.0027954823,3065
0.9064789,0.06789746,0.020955514,0.002748579,3066
0.87536794,0.07771838,0.03429373,0.0048233373,3067
0.7790684,0.18599573,0.019909032,0.0057763346,3068
0.7226489,0.22885014,0.026056305,0.009458035,3069
0.5126529,0.43470332,0.027403645,0.016327132,3070
0.64889264,0.3169523,0.022693416,0.006609823,3071
0.77032644,0.206041,0.01582833,0.0034127026,3072
0.6978889,0.25891927,0.014335069,0.0033389581,3073
0.8651317,0.11928659,0.009777919,0.0020976348,3074
0.9561219,0.03362799,0.0071069193,0.0012899559,3075
0.932399,0.04460942,0.017202865,0.0032620179,3076
0.9226623,0.05984374,0.0116528375,0.0018370358,3077
0.9275204,0.04942165,0.017699229,0.0024691776,3078
0.89046484,0.075739585,0.022717996,0.0033104925,3079
0.9262257,0.045949996,0.021518022,0.003381548,3080
0.91756934,0.058243733,0.01813335,0.0020450565,3081
0.93231785,0.052972365,0.010663507,0.002236627,3082
0.8138942,0.16130142,0.018020466,0.0030675558,3083
0.7643074,0.19163485,0.015772557,0.0034005726,3084
0.90331906,0.07966175,0.013323841,0.0015592497,3085
0.8364504,0.14218462,0.014459928,0.0011893065,3086
0.9013898,0.08102102,0.0142459925,0.0020041622,3087
0.86000484,0.12273018,0.0091508925,0.0016802622,3088
0.9358758,0.05504207,0.0036527044,9.6270384E-4,3089
0.9201304,0.06840918,0.0078040664,0.0010664234,3090
0.8910822,0.09365972,0.010460739,0.0016030252,3091
0.82074064,0.1334139,0.015265744,0.002601814,3092
0.8667402,0.10705225,0.009263097,0.0018638523,3093
0.8799058,0.10262788,0.009325528,0.0027357754,3094
0.7753487,0.17693415,0.039553262,0.0052156276,3095
0.8012599,0.10203988,0.0807177,0.013645007,3096
0.8636211,0.059215616,0.060327314,0.016102739,3097
0.721028,0.1114878,0.119353764,0.041558787,3098
0.69907296,0.10639411,0.1495483,0.041836713,3099
0.82877725,0.07395662,0.076918654,0.017956268,3100
0.56291986,0.21212192,0.15833424,0.059582625,3101
0.8376416,0.14348242,0.013378902,0.0025112298,3102
0.92939866,0.06036711,0.0071446057,0.0017259376,3103
0.8331298,0.15049753,0.0118719535,0.0016971885,3104
0.7840648,0.18391278,0.02297703,0.005697152,3105
0.66628563,0.28662336,0.03383707,0.010584007,3106
0.69848377,0.26325548,0.02781792,0.0045077843,3107
0.7058897,0.24615254,0.03422384,0.005028908,3108
0.71571416,0.24715336,0.02687276,0.0051373555,3109
0.8353632,0.13486113,0.02421776,0.0042183814,3110
0.86644256,0.09424218,0.018460013,0.0040542055,3111
0.8755366,0.08514753,0.032185804,0.0061012236,3112
0.9320045,0.034671657,0.020036751,0.0048919967,3113
0.8614656,0.10113223,0.018697847,0.005123515,3114
0.75326943,0.17733504,0.048088845,0.018520689,3115
0.85591847,0.12115563,0.012123178,0.005795769,3116
0.88213646,0.09525827,0.013658492,0.0034126895,3117
0.9144134,0.06159943,0.017993908,0.0030780458,3118
0.8627195,0.083952636,0.04073262,0.009041095,3119
0.7983683,0.15788531,0.029655693,0.011935542,3120
0.8031931,0.13122952,0.03898451,0.014830664,3121
0.88141507,0.075713076,0.01773393,0.008432426,3122
0.93861824,0.039430015,0.01632793,0.005300089,3123
0.85342705,0.09547608,0.029620482,0.010824568,3124
0.87477285,0.07688892,0.027861021,0.015922483,3125
0.8706596,0.09649914,0.022961786,0.0081180725,3126
0.8737782,0.08703043,0.022480652,0.006345314,3127
0.9119807,0.06261797,0.01757471,0.00533356,3128
0.86229444,0.10819106,0.009924178,0.006840723,3129
0.9104862,0.063072324,0.016087603,0.0042754305,3130
0.9390316,0.04073528,0.014934636,0.0033870838,3131
0.86456,0.0977283,0.030106291,0.0046163765,3132
0.7910503,0.14718127,0.04471076,0.012925648,3133
0.8487873,0.10611608,0.036258582,0.00437457,3134
0.7503188,0.17152092,0.0619262,0.013542171,3135
0.624591,0.26914048,0.08387789,0.012467392,3136
0.9213032,0.04101675,0.023548305,0.00485814,3137
0.8109946,0.13121866,0.04535995,0.0052683465,3138
0.81034386,0.12037961,0.052755583,0.014921609,3139
0.83153296,0.101009496,0.05577247,0.007334717,3140
0.7726856,0.13171902,0.077711605,0.007921456,3141
0.9224753,0.05178074,0.014010767,0.0030716725,3142
0.96398896,0.022849001,0.010756194,0.0016655641,3143
0.87992567,0.09468121,0.018499194,0.0046173767,3144
0.96297264,0.023895435,0.007636294,0.0029408464,3145
0.8824202,0.075729415,0.023346037,0.0073694657,3146
0.88495195,0.07530807,0.021094698,0.014866935,3147
0.8651556,0.09179142,0.024111979,0.016793303,3148
0.90008825,0.04855934,0.026278099,0.018724246,3149
0.9077731,0.05771296,0.024032805,0.0067499266,3150
0.89299744,0.08496159,0.013469171,0.004718205,3151
0.9311009,0.045994412,0.012979662,0.003051301,3152
0.95397615,0.031094564,0.008519504,0.0053620264,3153
0.9209548,0.060065355,0.010325407,0.00675186,3154
0.9066753,0.066351,0.018767832,0.0058353115,3155
0.8572691,0.111450575,0.01964152,0.008146904,3156
0.94236773,0.0401966,0.012425945,0.0031479143,3157
0.8922347,0.073889084,0.022740973,0.010139334,3158
0.8553026,0.09084274,0.026536645,0.02332945,3159
0.85858196,0.062474515,0.04114292,0.035749637,3160
0.8000115,0.107169904,0.044481967,0.045974396,3161
0.87109053,0.07454871,0.028237194,0.02545836,3162
0.72659475,0.14843108,0.053220328,0.06565976,3163
0.89066744,0.05820069,0.024930492,0.016876185,3164
0.87066925,0.080370404,0.027051281,0.02125104,3165
0.8458792,0.07384838,0.05433112,0.01997991,3166
0.82650334,0.08701826,0.038224917,0.041147325,3167
0.7481353,0.15628006,0.057549603,0.036077756,3168
0.8390356,0.07307138,0.034323383,0.044373255,3169
0.7528825,0.08399434,0.030567579,0.11469488,3170
0.9613443,0.027893623,0.005053829,0.003176986,3171
0.954245,0.029795427,0.012781937,0.001554226,3172
0.8816939,0.09799731,0.013761094,0.0054290304,3173
0.9206512,0.056756087,0.017992267,0.00404791,3174
0.9105968,0.069465674,0.008360122,0.00279739,3175
0.9121044,0.076865666,0.008026921,0.001733067,3176
0.8141649,0.16431656,0.013773232,0.0028047296,3177
0.8671129,0.11621765,0.010333783,0.004184275,3178
0.92909795,0.050602667,0.010103189,0.009467043,3179
0.86543334,0.103883766,0.01738255,0.012469544,3180
0.8349408,0.1047858,0.023163235,0.029711835,3181
0.8551317,0.07599959,0.047972575,0.01724317,3182
0.8474286,0.1033257,0.025126673,0.022335697,3183
0.8389945,0.112797245,0.026385821,0.020622902,3184
0.84402204,0.11574241,0.014012733,0.022872817,3185
0.90897447,0.07762506,0.0057183113,0.006236923,3186
0.93194395,0.04544046,0.01291452,0.0068279766,3187
0.8989829,0.057645217,0.035876136,0.006523788,3188
0.971196,0.02404264,0.0029566681,8.74179E-4,3189
0.9633856,0.031334072,0.0038933372,7.785415E-4,3190
0.88729876,0.08822832,0.020943211,0.0024163304,3191
0.8914344,0.09421411,0.009355826,0.0041793627,3192
0.7179374,0.2182283,0.03134623,0.019735305,3193
0.86116743,0.08064617,0.028666675,0.02187005,3194
0.801501,0.11204009,0.043362983,0.02977461,3195
0.90101683,0.05994984,0.019744007,0.018729083,3196
0.8491635,0.100351974,0.01945674,0.026194854,3197
0.9363477,0.049344327,0.005522446,0.0043754457,3198
0.95386314,0.037272383,0.0036707688,0.0024992886,3199
0.91909224,0.05606273,0.004092087,0.006508104,3200
0.9367754,0.041696027,0.00404355,0.006324424,3201
0.9498028,0.030908255,0.0034523888,0.0030708497,3202
0.93854547,0.034697775,0.0027285973,0.0021092617,3203
0.91700083,0.059229515,0.0017579944,0.0016412666,3204
0.8718678,0.113023214,0.010499984,0.0033575092,3205
0.9528089,0.03632647,0.0073536425,0.003111368,3206
0.8701798,0.08016449,0.025477888,0.014202164,3207
0.93116504,0.04700041,0.01208411,0.008352328,3208
0.8505995,0.09838168,0.036503907,0.014052099,3209
0.75693905,0.15679237,0.05406115,0.028517887,3210
0.70779985,0.17497608,0.05511947,0.052467387,3211
0.80931896,0.09569879,0.03819275,0.05238692,3212
0.94297653,0.03164059,0.011272669,0.0034871507,3213
0.9602841,0.03520771,0.0027847493,0.0011791372,3214
0.9410515,0.04988467,0.0044976147,0.0029025618,3215
0.9900027,0.0060953656,0.0014596509,0.0010209986,3216
0.9929645,0.0038904622,0.0012259423,9.629153E-4,3217
0.9933675,0.0037351784,0.001755537,9.3059556E-4,3218
0.8504145,0.1189698,0.023633871,0.0029531957,3219
0.9539412,0.034889195,0.0054061147,0.0029027762,3220
0.8976628,0.07148931,0.012474188,0.007047208,3221
0.9431561,0.045547556,0.005952588,0.0029224546,3222
0.8368825,0.11822703,0.022086477,0.014437989,3223
0.87323165,0.091283284,0.018564193,0.012048466,3224
0.8578478,0.085069984,0.032936152,0.01819486,3225
0.91400915,0.0564903,0.01725315,0.0037574158,3226
0.9370763,0.043652378,0.010305065,0.004206615,3227
0.9085077,0.07464438,0.011593838,0.0035393646,3228
0.89080036,0.07983336,0.01436707,0.007145948,3229
0.9417955,0.040199865,0.0110353455,0.0027912217,3230
0.9359391,0.037079263,0.020891968,0.0038697906,3231
0.9272963,0.044320516,0.018950364,0.005632603,3232
0.8979345,0.06764949,0.022462316,0.0038650327,3233
0.919712,0.044767447,0.026293617,0.0043391204,3234
0.9368057,0.037724633,0.019973893,0.004833678,3235
0.874569,0.06632402,0.030592961,0.025541244,3236
0.89913476,0.064859,0.016180174,0.01825581,3237
0.874757,0.06107316,0.018900301,0.044377953,3238
0.92141837,0.042634007,0.016064381,0.019320503,3239
0.9122482,0.06934212,0.009992991,0.0033122315,3240
0.9310609,0.05102427,0.014960898,0.002541024,3241
0.9395182,0.037023816,0.015950734,0.0025905645,3242
0.89992535,0.07413995,0.015331403,0.005417662,3243
0.8817539,0.0865043,0.0225465,0.007828717,3244
0.8883736,0.06614302,0.031415522,0.010172442,3245
0.90298444,0.076767296,0.011007043,0.0064004464,3246
0.87569124,0.090474784,0.013627141,0.005813086,3247
0.9157638,0.053321738,0.011807501,0.0045254934,3248
0.8754142,0.08005773,0.023320436,0.005248789,3249
0.8919957,0.085459046,0.010513987,0.0060795303,3250
0.8750137,0.100300334,0.013197663,0.008190992,3251
0.88626826,0.09299277,0.0089917015,0.0047077145,3252
0.8902306,0.08546723,0.011064491,0.0048425966,3253
0.88900286,0.08905345,0.010928197,0.0029497852,3254
0.96592736,0.027593924,0.0038665184,0.0011307405,3255
0.8893633,0.06396967,0.011739338,0.0016935966,3256
0.92496043,0.05490816,0.010827464,0.004562744,3257
0.9240067,0.05484039,0.010445072,0.0031535227,3258
0.8658419,0.08035368,0.014283316,0.0039322157,3259
0.8599572,0.10660512,0.0106000835,0.0040248,3260
0.9399981,0.045564752,0.0071892235,0.0017409478,3261
0.9181423,0.06551513,0.006597888,0.003471362,3262
0.9523674,0.03164232,0.0061348737,0.0028811435,3263
0.86003363,0.08244592,0.020257546,0.010952227,3264
0.8455069,0.11961452,0.008504202,0.0045535318,3265
0.89917004,0.060565196,0.0040500485,0.0030145512,3266
0.94122297,0.0444165,0.009303461,0.0030107484,3267
0.9098538,0.073677436,0.00651158,0.0030679188,3268
0.8952123,0.07772637,0.011439005,0.005008229,3269
0.8447193,0.12100386,0.021108039,0.009106081,3270
0.7440004,0.21815114,0.025079448,0.011230015,3271
0.759097,0.21785747,0.011995755,0.010291152,3272
0.7204957,0.25709534,0.01561733,0.0059797587,3273
0.76799786,0.20584762,0.013523021,0.0036354694,3274
0.88380516,0.09241897,0.010720248,0.0094237635,3275
0.8766041,0.113364145,0.0070193573,0.00272105,3276
0.8774663,0.10615764,0.005955962,0.0022328,3277
0.8228555,0.11251267,0.012753973,0.004808203,3278
0.8883605,0.09675632,0.004857475,0.0043135365,3279
0.87501657,0.11714375,0.00462222,0.0017248577,3280
0.8098917,0.15957664,0.0098405555,0.00447589,3281
0.89699244,0.08932535,0.005804596,0.0015220253,3282
0.94829917,0.04280734,0.0028766238,7.1688637E-4,3283
0.863205,0.123766474,0.004838117,0.001648489,3284
0.84194267,0.14908546,0.005278921,0.0021897028,3285
0.84785116,0.13381018,0.0101737855,0.0025664887,3286
0.7970576,0.19263698,0.0071893176,0.0019764346,3287
0.77558017,0.20540346,0.008237691,0.0022691714,3288
0.92583174,0.067221254,0.004154545,0.0020829712,3289
0.9393191,0.053348467,0.004485916,0.0020522024,3290
0.90196115,0.08054156,0.0033500323,0.0025987867,3291
0.82240057,0.14821154,0.006161817,0.0018124721,3292
0.8921308,0.09879802,0.004778923,0.0027611211,3293
0.904758,0.08122946,0.0055185617,0.0021205996,3294
0.85028845,0.12802608,0.0076834783,0.003038481,3295
0.9103477,0.057033423,0.019524897,0.0028895834,3296
0.72931653,0.17593744,0.06867594,0.013343049,3297
0.7738034,0.14078465,0.06380271,0.006810902,3298
0.7891022,0.16336466,0.032295402,0.006225142,3299
0.7964047,0.15458034,0.030892514,0.014137161,3300
0.7945987,0.15088338,0.035359364,0.011450513,3301
0.8507119,0.124591835,0.015099491,0.0049956557,3302
0.9139248,0.06554051,0.012331729,0.0032278914,3303
0.889934,0.086875536,0.015465553,0.0067465417,3304
0.8462415,0.11200475,0.013333157,0.008674562,3305
0.7549943,0.20525756,0.023381501,0.009509566,3306
0.870276,0.100309946,0.022705248,0.005249518,3307
0.9080316,0.073313944,0.012694574,0.0028907247,3308
0.7722409,0.20074438,0.013771508,0.0027766747,3309
0.8761001,0.093942314,0.017651128,0.008987353,3310
0.90544236,0.05632109,0.023551648,0.014303366,3311
0.856678,0.09790848,0.027700555,0.01617987,3312
0.79932106,0.15306492,0.029841807,0.015875213,3313
0.79135835,0.17301682,0.018644014,0.014685459,3314
0.82473314,0.13206609,0.017069845,0.010073545,3315
0.90645003,0.07867168,0.005292592,0.0022609374,3316
0.8881292,0.082893796,0.020269552,0.0073315073,3317
0.9467203,0.03790016,0.008730101,0.0037448243,3318
0.92068046,0.04940141,0.0144500565,0.005596189,3319
0.9131006,0.04378991,0.025550904,0.011969453,3320
0.8298567,0.05170172,0.05072945,0.058452904,3321
0.8379223,0.117897965,0.024360998,0.016609574,3322
0.925019,0.042820826,0.016068734,0.010499701,3323
0.78540653,0.12529048,0.052093167,0.028133752,3324
0.8443938,0.09142679,0.04638122,0.01377085,3325
0.8034098,0.136643,0.04209051,0.016090147,3326
0.6387689,0.21971262,0.10193673,0.033449218,3327
0.54594415,0.3436151,0.065517336,0.029863449,3328
0.70940226,0.2279536,0.038745314,0.017667146,3329
0.63997364,0.28233787,0.036322642,0.017983321,3330
0.87969655,0.07418073,0.030320104,0.011705433,3331
0.86510307,0.093058094,0.02143618,0.01719233,3332
0.89489365,0.06610301,0.021364635,0.013664666,3333
0.8966209,0.06202844,0.025275715,0.009098219,3334
0.86181664,0.10038693,0.025515765,0.0075619966,3335
0.83674735,0.12992452,0.023618618,0.0048064757,3336
0.9033923,0.07601956,0.017023537,0.0025553019,3337
0.8407627,0.11628783,0.036942594,0.00499595,3338
0.8571727,0.08667101,0.05010622,0.0043263636,3339
0.7773869,0.15420398,0.053666748,0.011785468,3340
0.7719783,0.16913123,0.046300054,0.010919,3341
0.871697,0.07147495,0.04549103,0.005523293,3342
0.72665626,0.20817943,0.044931825,0.016886266,3343
0.89236474,0.07300209,0.026628103,0.0061720638,3344
0.7901405,0.119376905,0.06853564,0.020459158,3345
0.75802934,0.08924033,0.074351124,0.07616828,3346
0.7906593,0.10611256,0.060855467,0.03611705,3347
0.77179664,0.080361664,0.07304732,0.07315799,3348
0.78557575,0.09830995,0.045928106,0.06478433,3349
0.85524464,0.110153556,0.02261076,0.010986755,3350
0.89523524,0.07507393,0.024496265,0.004125128,3351
0.7998303,0.16589327,0.02578098,0.0074360725,3352
0.8892436,0.08360367,0.017521676,0.0076352865,3353
0.8099319,0.11949605,0.039198462,0.010117807,3354
0.7616119,0.19366422,0.023279564,0.0066501177,3355
0.7411792,0.20024788,0.023283074,0.007821906,3356
0.69407374,0.22996525,0.029970184,0.012224867,3357
0.7932765,0.14326416,0.043313716,0.014095467,3358
0.8342737,0.12572567,0.027709285,0.0075872433,3359
0.7121959,0.23724113,0.036931448,0.011849835,3360
0.86260575,0.10640797,0.022657013,0.007717711,3361
0.9037984,0.074496225,0.013050009,0.0055110827,3362
0.81786543,0.15831964,0.01927359,0.0038891481,3363
0.9046526,0.066272385,0.020614184,0.0034646124,3364
0.8952392,0.07618921,0.014673931,0.0031640725,3365
0.87548834,0.08918684,0.016455758,0.004661581,3366
0.8545135,0.11919347,0.013749225,0.0068008266,3367
0.8056199,0.11776641,0.027428854,0.008498087,3368
0.8543715,0.102458596,0.018125482,0.0057539847,3369
0.8825856,0.08054731,0.01943344,0.0049671372,3370
0.8629352,0.10708383,0.017447466,0.0053257053,3371
0.93272257,0.04816168,0.00979095,0.0048933974,3372
0.906139,0.050797097,0.027276943,0.01243262,3373
0.7301532,0.1246373,0.08127116,0.043665938,3374
0.8008753,0.17114891,0.014033249,0.004675304,3375
0.78720975,0.18167767,0.013150179,0.007827593,3376
0.7693478,0.17186631,0.02316484,0.01508851,3377
0.86971974,0.10418199,0.020167489,0.00505882,3378
0.88839525,0.08306758,0.017502429,0.005703539,3379
0.8204763,0.15423287,0.01201919,0.0074371737,3380
0.8354458,0.121452525,0.023259344,0.009234915,3381
0.801521,0.14466849,0.03360943,0.017089708,3382
0.7986972,0.15999225,0.011972331,0.009122744,3383
0.70117307,0.26320946,0.017319785,0.009056462,3384
0.77846867,0.18939199,0.018854113,0.006751339,3385
0.8073503,0.16556215,0.014735612,0.0085066045,3386
0.7302391,0.19225016,0.014883465,0.008249835,3387
0.602363,0.34117222,0.027892482,0.007957453,3388
0.888239,0.08606078,0.014506719,0.005597525,3389
0.8321872,0.14357449,0.011856434,0.009323465,3390
0.8524337,0.12739988,0.012613731,0.00443889,3391
0.9003902,0.08760979,0.007758267,0.0029153728,3392
0.8946967,0.0967465,0.006092552,0.0018061324,3393
0.9085965,0.06939976,0.009460146,0.0023152628,3394
0.8810051,0.098087244,0.014480517,0.0031791234,3395
0.7975888,0.17836192,0.015575177,0.00617568,3396
0.7696305,0.18668681,0.0223067,0.005540978,3397
0.86138296,0.10775893,0.016316473,0.005025677,3398
0.9697253,0.023117667,0.003838451,0.0011878278,3399
0.9353236,0.05245792,0.006900502,0.003092664,3400
0.92836225,0.055289175,0.00620241,0.0025176448,3401
0.93552345,0.05351286,0.007914766,0.0018106267,3402
0.889276,0.09832073,0.008708539,0.0023234969,3403
0.8358009,0.12089841,0.008059743,0.0023991468,3404
0.9426151,0.04280176,0.011078505,0.0012925596,3405
0.8863879,0.08101446,0.016385859,0.0093568675,3406
0.82927954,0.13801365,0.017072802,0.010111444,3407
0.83900887,0.12831548,0.017058348,0.008264786,3408
0.73837465,0.20772119,0.040373992,0.010091997,3409
0.7863391,0.17901824,0.020492533,0.012276798,3410
0.8743593,0.08572106,0.022949005,0.008508751,3411
0.931913,0.05318778,0.010993151,0.002138385,3412
0.87271386,0.094951816,0.016978918,0.008260493,3413
0.7455519,0.16152138,0.050094843,0.011435732,3414
0.84244883,0.104987085,0.019615578,0.00624315,3415
0.8508212,0.114924885,0.019791728,0.0048364843,3416
0.8906176,0.090815686,0.012451566,0.0047340035,3417
0.8677606,0.1133866,0.010060659,0.0050899023,3418
0.8853154,0.08310042,0.019540526,0.010080398,3419
0.7807124,0.18154332,0.026629679,0.010195147,3420
0.86772203,0.08135808,0.037400443,0.011342559,3421
0.8663762,0.08446194,0.034180086,0.01316241,3422
