@RELATION 'Music feature'
%rows=1
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Discrepancy' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.24893195E-5,3768
6.7511423E-6,3769
1.1874322E-5,3770
1.4477364E-5,3771
8.758409E-6,3772
1.0494025E-5,3773
1.1525917E-5,3774
9.973854E-6,3775
5.8217693E-6,3776
1.131881E-5,3777
9.734242E-6,3778
7.5221224E-6,3779
3.401146E-6,3780
7.1485665E-6,3781
1.1252234E-5,3782
1.3090716E-5,3783
5.531607E-6,3784
1.4018689E-5,3785
1.4803081E-5,3786
1.484241E-5,3787
8.0953205E-6,3788
1.02027525E-5,3789
1.3583353E-5,3790
1.5320526E-5,3791
7.883569E-6,3792
5.5660107E-6,3793
8.457687E-6,3794
3.0331526E-6,3795
6.9502585E-6,3796
4.7331614E-6,3797
2.714428E-6,3798
4.3924206E-6,3799
3.2685139E-6,3800
1.0189061E-5,3801
5.0524627E-6,3802
4.9025966E-6,3803
2.7709114E-6,3804
3.7951309E-6,3805
4.564453E-6,3806
3.323641E-6,3807
3.925301E-6,3808
2.8268455E-6,3809
2.98993E-6,3810
3.087658E-6,3811
2.49042E-6,3812
1.9934655E-6,3813
1.7077097E-6,3814
2.1709775E-6,3815
1.8286559E-6,3816
1.5574159E-6,3817
3.5553041E-6,3818
1.1441648E-6,3819
1.2725213E-6,3820
1.0657751E-6,3821
1.364241E-6,3822
1.7542704E-6,3823
1.5451998E-6,3824
5.1881636E-7,3825
2.5046966E-6,3826
1.8268933E-6,3827
1.2611155E-6,3828
1.0323718E-6,3829
1.1116547E-6,3830
9.0999885E-7,3831
1.1993989E-6,3832
9.145717E-7,3833
4.766906E-7,3834
8.6981635E-7,3835
4.2784848E-7,3836
2.794117E-7,3837
4.3864864E-7,3838
5.40967E-7,3839
3.1653857E-7,3840
5.1820814E-7,3841
6.0485144E-7,3842
3.5804453E-7,3843
2.9274943E-7,3844
1.9481537E-7,3845
1.1625014E-7,3846
2.1530462E-7,3847
1.6021588E-7,3848
1.5535485E-7,3849
9.8469705E-8,3850
2.0060175E-7,3851
9.197556E-8,3852
6.039077E-8,3853
3.5970128E-8,3854
4.6860926E-8,3855
2.6958578E-8,3856
2.6555089E-8,3857
2.7490438E-8,3858
2.8536098E-8,3859
2.4000299E-8,3860
2.1736662E-8,3861
1.9102677E-8,3862
1.1774918E-8,3863
2.0549448E-8,3864
1.05246265E-8,3865
1.587721E-8,3866
5.350744E-9,3867
1.8417245E-8,3868
6.7267627E-9,3869
1.855854E-8,3870
1.1789034E-8,3871
3.7334474E-10,3872
6.918023E-13,3873
