@RELATION 'Music feature'
%rows=24
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.38069865,0.15956283,0.15291244,0.54071385,0.11181667,0.26766565,0.19039148,0.26587906,0.5650615,0.13445461,0.13631569,0.16313244,0.12406245,0.05199849,0.049831256,0.17620836,0.036438927,0.08722715,0.062044963,0.08664493,0.18414281,0.0438162,0.04442269,0.053161763,2935
0.42162883,0.26546955,0.13776311,0.45757332,0.16379844,0.3748483,0.21496874,0.31410983,0.6242311,0.22780935,0.19168241,0.16842945,0.11835819,0.07452169,0.03867238,0.1284484,0.04598093,0.105226114,0.060345277,0.088175826,0.175232,0.06394985,0.05380842,0.04728093,2936
0.52677834,0.44530055,0.38225493,0.6621821,0.23135227,0.3694974,0.19094232,0.40435833,0.6118267,0.49127096,0.33650294,0.5534326,0.101192616,0.08554096,0.07343008,0.1272033,0.04444211,0.070979394,0.036679476,0.07767608,0.11753017,0.09437175,0.06464125,0.10631282,2937
0.92414206,0.4700082,0.28314427,0.82859486,0.23233914,0.35782188,0.1763374,0.3251096,0.94888645,0.277332,0.39823145,0.46458933,0.16251405,0.08265281,0.04979204,0.14571169,0.04085776,0.0629244,0.03100963,0.05717181,0.16686544,0.048769932,0.07003058,0.08169987,2938
0.6095159,0.4134041,0.24703588,0.92752993,0.20516497,0.23868951,0.15042377,0.24560156,0.8938675,0.24793532,0.3729907,0.34496608,0.12446402,0.084417716,0.05044508,0.18940294,0.04189498,0.04874074,0.030716749,0.05015219,0.18252903,0.050628748,0.07616524,0.07044257,2939
0.6235358,0.24880466,0.29518807,0.8323743,0.18283781,0.26127964,0.15360849,0.23714718,1.1478263,0.22520134,0.19212393,0.39838192,0.12994906,0.051852565,0.061519183,0.1734724,0.03810463,0.054452438,0.032013044,0.04942307,0.23921473,0.046933476,0.040039923,0.08302548,2940
0.47636175,0.25528178,0.3009881,0.72131795,0.2128744,0.3434085,0.21240428,0.34104553,1.1451234,0.28494397,0.18900028,0.27788156,0.10006272,0.053623512,0.06322441,0.15151729,0.04471558,0.072135076,0.04461683,0.07163872,0.24054022,0.05985424,0.039700676,0.05837073,2941
0.55402744,0.37126264,0.33233586,0.72210234,0.16848522,0.3516867,0.22414277,0.33848038,0.7421586,0.20395271,0.30356076,0.3392365,0.119109005,0.07981685,0.07144808,0.15524302,0.036222227,0.07560827,0.048187908,0.072769076,0.15955487,0.043847296,0.06526179,0.072931625,2942
0.4324835,0.36679846,0.28440717,0.79060245,0.18458234,0.40298864,0.20577702,0.3464059,0.7592641,0.209829,0.299706,0.2850696,0.09467855,0.08029889,0.062261935,0.17307734,0.04040845,0.08822159,0.045048352,0.07583459,0.1662168,0.045935407,0.06561113,0.062406953,2943
0.5299782,0.19790544,0.35442153,0.70101386,0.15829785,0.34568816,0.18807103,0.2742718,0.73799217,0.2256974,0.37945846,0.46255127,0.11634201,0.043444645,0.0778034,0.15388814,0.034749895,0.07588624,0.041285772,0.060208753,0.1620057,0.049545597,0.08329957,0.10154029,2944
0.48815337,0.26650977,0.27001047,0.61462057,0.15105282,0.31851333,0.29474232,0.2645756,0.9030094,0.26369816,0.28658724,0.30628544,0.11024842,0.060190678,0.060981303,0.13881077,0.034114964,0.07193557,0.06656694,0.059753846,0.20394279,0.059555676,0.06472513,0.069173925,2945
0.6045212,0.24638146,0.24793975,0.94944984,0.21735725,0.44049588,0.30326274,0.2697545,0.8014286,0.26898566,0.2558818,0.2930156,0.123410106,0.05029759,0.05061571,0.19382562,0.044372436,0.08992512,0.06190963,0.055069085,0.1636078,0.05491213,0.05223704,0.059817724,2946
0.517476,0.19310579,0.3365834,0.94176066,0.28259867,0.31355312,0.24978958,0.34000978,0.8763685,0.21061422,0.32743242,0.2914639,0.106023744,0.03956473,0.06896132,0.19295384,0.057900593,0.064242736,0.05117846,0.06966334,0.1795559,0.043151967,0.06708641,0.059716962,2947
0.3163903,0.2253117,0.50140995,0.4449237,0.23537321,0.5984426,0.1890351,0.598317,0.69966906,0.32346627,0.24326989,0.24309497,0.06850197,0.048782453,0.108560756,0.09633085,0.05096088,0.12956938,0.04092817,0.12954219,0.15148602,0.07003399,0.052670598,0.052632727,2948
0.27221018,0.2740662,0.3032998,0.40594018,0.25389197,0.37067282,0.13965291,0.17986904,0.63984555,0.29304117,0.21099359,0.17189527,0.0774341,0.07796207,0.08627799,0.11547551,0.072223224,0.10544321,0.039726276,0.051166333,0.18201326,0.08335978,0.06002016,0.04889808,2949
0.2702047,0.2935021,0.286283,0.5701769,0.1778341,0.35455933,0.11587845,0.20237283,0.73276764,0.23881504,0.22543737,0.21459937,0.07337672,0.07970336,0.077742934,0.1548371,0.04829258,0.09628404,0.031467922,0.054956317,0.1989902,0.06485255,0.06121972,0.058276553,2950
0.5027084,0.28948995,0.24692562,0.6144178,0.2538202,0.4994428,0.21442226,0.28857547,0.5685581,0.22327055,0.3008442,0.22856237,0.11881444,0.06842056,0.058360536,0.14521681,0.05999006,0.118042625,0.05067841,0.06820442,0.13437793,0.05276969,0.07110412,0.054020405,2951
0.6257798,0.49595508,0.18658724,0.6058973,0.17729186,0.4212048,0.26596603,0.22891258,1.1866463,0.2107828,0.22012177,0.349835,0.12578538,0.099689856,0.03750512,0.12178888,0.035636693,0.08466461,0.053460717,0.04601276,0.2385228,0.042368565,0.044245753,0.07031887,2952
0.37831798,0.591662,0.21964172,0.53635865,0.16680408,0.4126171,0.25205073,0.26229367,1.1852833,0.15692094,0.2716079,0.23099801,0.08110482,0.12684208,0.04708738,0.114986,0.035759903,0.08845796,0.05403531,0.056231216,0.2541042,0.03364113,0.058228027,0.04952197,2953
0.36578557,0.640416,0.21193928,0.42745736,0.14364935,0.4550587,0.44432566,0.2860016,0.8198302,0.17981012,0.3072764,0.3531191,0.07892377,0.13817944,0.045729104,0.092230394,0.030994521,0.09818579,0.09586998,0.061709166,0.17689076,0.038796753,0.06629953,0.076190785,2954
0.49512225,0.64028025,0.20924914,0.4346078,0.17665744,0.4716768,0.3144839,0.24883603,0.6115956,0.19832121,0.24384259,0.29617268,0.114061244,0.14750127,0.048204694,0.10012054,0.040696546,0.10866012,0.07244761,0.05732432,0.14089319,0.04568723,0.05617398,0.06822926,2955
0.39405936,0.5299249,0.18492416,0.38321802,0.25292763,0.4458509,0.30900496,0.272179,0.50756544,0.21723384,0.2656252,0.2866351,0.09731907,0.13087317,0.045669887,0.09464163,0.062464397,0.11010979,0.07631356,0.067218825,0.12535116,0.05364926,0.06560026,0.07078898,2956
0.45146105,0.5318996,0.20379771,0.4674081,0.16094388,0.41429538,0.25602603,0.29487422,0.6597569,0.2638592,0.19574562,0.21743312,0.109644435,0.1291802,0.04949549,0.113517426,0.03908776,0.10061816,0.06217996,0.071614854,0.16023238,0.06408237,0.04753991,0.052807063,2957
0.50122267,0.37034404,0.21555564,0.66417134,0.2023896,0.44087526,0.24972327,0.42556491,0.8907342,0.1373159,0.2532981,0.25209495,0.10888358,0.08045203,0.046826433,0.14428188,0.043966293,0.09577395,0.05424887,0.092447996,0.19349948,0.029829947,0.055025455,0.05476409,2958
0.3657568,0.2884155,0.21128711,0.5012259,0.23760088,0.44335428,0.29235902,0.26373157,0.7291536,0.22546972,0.44804797,0.2613035,0.08570337,0.06758092,0.04950836,0.11744621,0.055674147,0.10388585,0.06850497,0.061797034,0.17085376,0.052831598,0.10498567,0.061228096,2959
0.45290083,0.36202943,0.19662467,0.51178586,0.23483416,0.552614,0.24835312,0.33300865,0.6199973,0.2841057,0.40294373,0.19915855,0.10297048,0.08231017,0.044704128,0.116358444,0.053391352,0.12564103,0.05646499,0.07571207,0.14096116,0.064593606,0.091612354,0.045280226,2960
0.31773126,0.35740232,0.27943882,0.43637592,0.11577827,0.53918344,0.330222,0.40568593,0.6306687,0.29828402,0.29703286,0.25389367,0.0745551,0.08386385,0.06556985,0.102394864,0.027167175,0.12651847,0.07748604,0.09519351,0.14798534,0.069991834,0.06969826,0.059575714,2961
0.48180047,0.29991442,0.17251836,0.43081862,0.21214932,0.5008683,0.40873054,0.34727523,0.52529114,0.17016058,0.20475876,0.20104094,0.12181054,0.07582545,0.043616716,0.10892112,0.053636357,0.12663133,0.10333673,0.08779938,0.13280602,0.043020613,0.051767852,0.050827898,2962
0.41899163,0.2929403,0.1714522,0.5710806,0.13855857,0.47949693,0.31026787,0.2687902,0.6466699,0.18232709,0.3097607,0.1898867,0.10526839,0.07359897,0.043076027,0.14347957,0.034811765,0.120469876,0.077952385,0.067531444,0.16247079,0.045808263,0.077824965,0.047707558,2963
0.45743033,0.42776284,0.205717,0.50237507,0.24683478,0.4562593,0.46415046,0.29616445,0.73512226,0.26344973,0.34293282,0.31543502,0.09704409,0.09075012,0.04364297,0.10657914,0.052366134,0.096795656,0.09846977,0.06283145,0.15595658,0.055891,0.072753385,0.066919714,2964
0.55372167,0.6423881,0.29843912,0.73296297,0.3487261,0.4517695,0.37677565,0.22912455,0.75860655,0.23697525,0.29244563,0.26963934,0.10665775,0.123736665,0.057485282,0.14118318,0.06717155,0.08701975,0.07257445,0.04413392,0.14612265,0.045646124,0.056330815,0.051937878,2965
0.81441617,0.44983923,0.17722364,0.65137404,0.34616187,0.5028765,0.35348436,0.3158595,0.9180773,0.14533521,0.37364852,0.31897873,0.15173736,0.08381148,0.033019293,0.12136029,0.0644949,0.093693085,0.06585918,0.058849137,0.1710509,0.027078025,0.06961606,0.05943029,2966
0.59482336,0.42983544,0.21231209,0.6056468,0.16649725,0.5450995,0.40452066,0.25379428,0.95572335,0.14069504,0.3929252,0.33515576,0.11809012,0.08533512,0.042150266,0.1202389,0.033054654,0.10821846,0.08030938,0.050385714,0.18973951,0.027932148,0.07800734,0.066538386,2967
0.4539062,0.46694317,0.2849128,0.48326638,0.22148971,0.5310647,0.414697,0.212105,0.65905136,0.16781399,0.26914504,0.23441678,0.10318836,0.1061521,0.06477039,0.10986293,0.050352164,0.12072911,0.09427477,0.0482187,0.14982486,0.03814984,0.061185848,0.05329093,2968
0.354658,0.5472836,0.21395332,0.56323224,0.22938688,0.39815888,0.36631376,0.23258051,0.61236066,0.23167956,0.22966741,0.36161056,0.08170177,0.12607649,0.049287945,0.12975055,0.05284334,0.091722965,0.08438688,0.053579047,0.14106815,0.0533715,0.052907962,0.08330341,2969
0.41241673,0.27497122,0.19836482,0.5102137,0.18484591,0.5935121,0.26168588,0.20859689,0.7232037,0.19720452,0.38467947,0.25439897,0.09809884,0.065405585,0.04718373,0.12136116,0.043968074,0.1411748,0.06224549,0.049617562,0.17202368,0.046907734,0.09150116,0.060512196,2970
0.3661809,0.43823832,0.22225226,0.4222256,0.21591774,0.5637371,0.27438456,0.32710156,0.68975437,0.21325085,0.30587518,0.31592762,0.08408584,0.10063233,0.05103562,0.096955344,0.049581025,0.12945051,0.06300672,0.07511209,0.15838777,0.04896863,0.07023789,0.07254622,2971
0.48692146,0.34521925,0.27609807,0.5177921,0.38505214,0.6338467,0.4023289,0.41086897,0.6455367,0.21192268,0.31900305,0.23149855,0.10006424,0.07094389,0.05673922,0.10640828,0.0791297,0.13025795,0.08268014,0.08443516,0.1326603,0.043550927,0.065556355,0.04757385,2972
0.36899492,0.4282349,0.30624607,0.46675843,0.17028351,0.39872414,0.33465633,0.24163307,0.543946,0.15143982,0.28261176,0.3624922,0.09097461,0.10558005,0.075504065,0.115077905,0.041982897,0.09830426,0.08250852,0.059573915,0.13410828,0.03733704,0.06967709,0.089371376,2973
0.33873442,0.26050845,0.1770318,0.45356193,0.15919584,0.44224805,0.24327895,0.16405751,0.36375904,0.17243199,0.25478432,0.23490793,0.10376303,0.079800405,0.054229375,0.13893762,0.048765764,0.1354719,0.07452257,0.050255015,0.11142871,0.052820336,0.07804696,0.07195831,2974
0.44035655,0.21098438,0.11964444,0.30676913,0.14615108,0.22453767,0.2939193,0.26113176,0.56735456,0.14374523,0.18872043,0.20239528,0.14178935,0.06793435,0.038524024,0.09877585,0.047058832,0.07229834,0.09463836,0.08408118,0.18268111,0.04628418,0.060765635,0.06516877,2975
0.37740055,0.2995469,0.15162118,0.65013134,0.14511682,0.36805856,0.2899244,0.28365704,0.65362424,0.14571552,0.22243285,0.23426631,0.09875729,0.07838473,0.039675873,0.17012484,0.037973825,0.0963127,0.07586674,0.074226715,0.17103885,0.038130496,0.0582057,0.06130226,2976
0.43188563,0.26627973,0.1841678,0.40484384,0.15375113,0.3639213,0.26497275,0.2508575,0.62306917,0.14047043,0.22902988,0.13546117,0.12523106,0.077211395,0.053401932,0.117389925,0.04458221,0.105523884,0.07683241,0.07273951,0.1806673,0.040731292,0.066410296,0.03927879,2977
0.3954846,0.2948825,0.2102495,0.456371,0.14645505,0.46112263,0.28584704,0.31708285,0.5934894,0.25168306,0.33420637,0.32148397,0.09720988,0.07248195,0.051679205,0.112175725,0.035998564,0.11334367,0.07026104,0.07793878,0.14587934,0.061863545,0.082147725,0.07902057,2978
0.4149469,0.25455618,0.3763996,0.68539065,0.20552988,0.7199324,0.21734911,0.37192127,0.82620513,0.25008878,0.25362763,0.3179847,0.08478804,0.05201465,0.07691149,0.14004907,0.041996878,0.14710714,0.044411957,0.07599641,0.16882235,0.051101808,0.051824916,0.0649753,2979
0.49437246,0.34684852,0.2107329,0.8149066,0.29083,0.7000706,0.22721344,0.2753012,0.85709447,0.34576082,0.29672623,0.24610989,0.09682249,0.067930035,0.041271888,0.15959887,0.056958847,0.13710833,0.04449959,0.053917542,0.16786134,0.06771701,0.05811362,0.048200443,2980
0.3140742,0.33735716,0.25755107,0.57682014,0.59140444,0.57944566,0.16703373,0.2366968,1.0940043,0.23159644,0.3375415,0.29602948,0.062570125,0.06720858,0.05130954,0.114914596,0.11782009,0.11543766,0.033276603,0.047154937,0.21794847,0.046138838,0.067245305,0.05897525,2981
0.45325083,0.19244634,0.22109884,0.52734107,0.45798567,0.37562686,0.1999028,0.20827211,0.7328567,0.26070285,0.28033987,0.24979374,0.10896454,0.04626539,0.053153645,0.12677632,0.11010283,0.09030322,0.048057973,0.050070014,0.17618367,0.062674716,0.06739558,0.060052093,2982
0.46017423,0.23312166,0.25449002,0.49712163,0.5716615,0.4435236,0.12603998,0.1934311,0.5183756,0.24011809,0.26555735,0.19388437,0.11511553,0.05831688,0.063662305,0.12435816,0.14300478,0.11095027,0.03152971,0.048388027,0.12967497,0.060067076,0.066430874,0.048501417,2983
0.4063863,0.26975468,0.18595502,0.73492825,0.6977361,0.38626802,0.1634791,0.16127741,0.7710887,0.18231381,0.2546646,0.28500634,0.09033098,0.059960697,0.041333824,0.16335884,0.1550918,0.08585912,0.03633791,0.03584852,0.17139654,0.040524464,0.056606494,0.06335081,2984
0.38999087,0.38392735,0.31413892,0.8181872,0.58592653,0.48775825,0.18565977,0.3326466,0.6353256,0.28217667,0.25510916,0.47533762,0.07578253,0.074604265,0.061043072,0.15898909,0.11385649,0.09478056,0.036077168,0.064639464,0.12345566,0.05483221,0.049572483,0.092367,2985
0.40605053,0.37855074,0.34711653,0.51379645,0.5642511,0.46856558,0.22250251,0.3146584,0.37707525,0.24769671,0.31664056,0.3323447,0.09044954,0.08432384,0.07732173,0.11445042,0.12568943,0.10437505,0.049563415,0.070091546,0.08399517,0.05517553,0.07053308,0.07403125,2986
0.38468182,0.255088,0.27008238,0.71178365,0.616206,0.4503321,0.2381654,0.16515337,0.8222438,0.19541323,0.19116813,0.26468408,0.084267616,0.055879056,0.059163693,0.15592186,0.13498484,0.09864883,0.052172024,0.036178157,0.18011905,0.042806823,0.041876897,0.057981152,2987
0.33735606,0.26613325,0.2214132,0.70746875,0.6164991,0.46991727,0.16369282,0.20804776,0.8845737,0.12834625,0.2400449,0.29816043,0.07428045,0.058598313,0.048751667,0.15577339,0.13574332,0.10346832,0.036042556,0.045808814,0.19476908,0.028259808,0.05285408,0.06565019,2988
0.45060676,0.27759907,0.2520934,0.5273861,0.70950603,0.4144313,0.13835782,0.1722408,0.99781835,0.12479931,0.19415852,0.24418761,0.10006401,0.061645046,0.055981133,0.11711403,0.15755649,0.092030704,0.030724436,0.038248662,0.22158058,0.027713565,0.04311582,0.054225534,2989
0.3911262,0.26101947,0.24565233,0.47036105,0.5206568,0.28039336,0.3466898,0.21075223,0.4610071,0.1695625,0.29067186,0.20224844,0.10158749,0.06779478,0.063803464,0.12216723,0.13523059,0.07282677,0.090045996,0.054738835,0.11973771,0.044040594,0.07549642,0.052530136,2990
0.34656337,0.27167323,0.14800647,0.47987682,0.3376578,0.38926893,0.15973885,0.16734482,0.6485125,0.22276849,0.28655052,0.18147549,0.09522443,0.07464705,0.040667407,0.13185467,0.092777476,0.10695855,0.043891083,0.04598096,0.17819032,0.061209597,0.07873484,0.049863614,2991
0.6251653,0.30878967,0.21745408,0.7155083,0.2340644,0.66916925,0.27697384,0.24320316,0.80573803,0.29757532,0.3802773,0.2325134,0.12487242,0.06167859,0.04343494,0.14291781,0.04675274,0.13366191,0.0553236,0.04857814,0.16094057,0.059438605,0.075957745,0.046442933,2992
0.41579357,0.2885254,0.18282343,0.6518444,0.3114641,0.5098704,0.2386738,0.30867925,0.93951106,0.25425857,0.34435606,0.24933475,0.08855838,0.061451994,0.03893891,0.13883401,0.06633763,0.108595476,0.05083428,0.06574449,0.2001031,0.054153625,0.07334317,0.05310492,2993
0.44523528,0.22766034,0.14924869,0.8075058,0.30143923,0.41980898,0.22085445,0.36465806,0.6061432,0.25937048,0.3660183,0.290124,0.09987183,0.051067054,0.033478342,0.18113363,0.06761658,0.094168395,0.049540408,0.081797354,0.13596548,0.058180034,0.08210247,0.06507843,2994
0.5643897,0.21890233,0.22943678,0.76410997,0.24987647,0.5546535,0.2260226,0.34046176,0.73386824,0.15824454,0.2881702,0.3319829,0.12111057,0.04697355,0.049234103,0.1639679,0.053620193,0.11902132,0.048501465,0.0730586,0.15747844,0.033957187,0.06183752,0.07123915,2995
0.53115267,0.41115457,0.20653702,0.7974392,0.22430144,0.48093763,0.21841136,0.20131558,0.4541929,0.19735995,0.21077202,0.34244454,0.12421663,0.096153595,0.048301242,0.18649104,0.05245567,0.11247322,0.0510782,0.047080144,0.10621864,0.04615507,0.049291648,0.0800849,2996
0.62507343,0.32396173,0.18283212,0.7198206,0.22251634,0.49295303,0.24827942,0.2437054,0.50373864,0.18212937,0.27535194,0.4318488,0.1403962,0.07276424,0.041065466,0.1616771,0.04997884,0.110720955,0.055765424,0.054738067,0.11314348,0.040907625,0.061846115,0.09699648,2997
0.51103836,0.26551598,0.19120194,0.76585776,0.19663599,0.5045115,0.20024243,0.20850495,0.54825896,0.22610277,0.28132018,0.2905589,0.121973485,0.06337275,0.045635648,0.1827932,0.046932634,0.12041566,0.04779341,0.04976549,0.13085721,0.0539657,0.06714486,0.069349945,2998
0.34922785,0.3128422,0.15639798,0.762265,0.26198164,0.45753303,0.26005188,0.22396868,0.6236158,0.1804946,0.3220651,0.35135484,0.081943765,0.073406145,0.03669765,0.17885993,0.061472084,0.107356794,0.061019283,0.05255262,0.1463269,0.042351745,0.075570226,0.08244286,2999
0.57953495,0.2684106,0.19621603,0.93329704,0.32869065,0.5304543,0.18465157,0.15745486,0.31892517,0.2485635,0.31238294,0.45682573,0.1283461,0.059443276,0.04345478,0.20669167,0.07279313,0.1174765,0.040893666,0.034870576,0.07063043,0.055047855,0.06918157,0.10117044,3000
0.5698534,0.25878352,0.25811705,0.826877,0.24311724,0.36236006,0.18318996,0.15824875,0.61083055,0.19991642,0.2946101,0.34470555,0.13219787,0.06003409,0.059879478,0.19182368,0.056399737,0.08406237,0.04249746,0.036711454,0.14170398,0.04637776,0.068345346,0.079966776,3001
0.4980653,0.23055568,0.18321338,0.8021607,0.15268184,0.41056228,0.19643177,0.19018869,0.7080794,0.20411363,0.26832467,0.17960794,0.12377413,0.05729536,0.045530334,0.19934484,0.037942946,0.10202877,0.04881523,0.047263764,0.17596471,0.05072425,0.066681325,0.044634342,3002
0.5214529,0.256637,0.22620805,0.7454154,0.14994003,0.23390241,0.23558085,0.19687207,0.91474813,0.21296065,0.23978601,0.16899273,0.12710625,0.062556304,0.055139124,0.18169801,0.036548488,0.057014655,0.05742378,0.047988363,0.22297354,0.051910017,0.058448806,0.04119266,3003
0.285032,0.20606609,0.20343417,0.6194244,0.1604826,0.19634892,0.1689008,0.1898063,0.6844131,0.18347497,0.23134707,0.1640259,0.08656335,0.062581636,0.061782334,0.1881173,0.048738074,0.059630565,0.051294655,0.057643592,0.20785415,0.055720787,0.0702594,0.049814165,3004
0.3415017,0.17190726,0.18507786,0.5386856,0.14983359,0.26092368,0.16062509,0.17059399,0.5714278,0.18532981,0.2782302,0.15211377,0.10785682,0.05429364,0.058453325,0.17013362,0.04732209,0.08240779,0.050730377,0.053878866,0.18047462,0.058532894,0.08787372,0.04804224,3005
0.5624309,0.38899732,0.2629955,0.6160305,0.31006622,0.45201665,0.37170202,0.25880438,0.5758497,0.23319489,0.24897322,0.34659874,0.12153678,0.08405918,0.056831207,0.13311921,0.06700281,0.09767716,0.0803218,0.05592554,0.12443648,0.050391532,0.053801104,0.07489719,3006
0.32444912,0.33649915,0.33597213,0.793944,0.2967909,0.44830906,0.25378922,0.27826387,1.0960668,0.20780681,0.22840264,0.21050963,0.06744178,0.06994656,0.06983701,0.16503356,0.061692584,0.09318799,0.05275402,0.05784145,0.22783448,0.043195862,0.04747703,0.043757685,3007
0.48204854,0.4033886,0.49275553,0.73571193,0.20466302,0.6924545,0.25412777,0.24554513,0.7943208,0.2849375,0.28131258,0.27744275,0.093625136,0.07834753,0.09570468,0.14289251,0.03975036,0.1344909,0.049357574,0.047690623,0.15427573,0.055341545,0.054637503,0.05388589,3008
0.34399477,0.35873362,0.39267093,0.597888,0.30927163,0.65135187,0.20737661,0.19441868,0.5883361,0.1730633,0.32439965,0.2904168,0.07761751,0.08094313,0.0886006,0.13490489,0.069782734,0.14696826,0.046791576,0.043867804,0.13274965,0.039049264,0.07319616,0.065528415,3009
0.37258106,0.37475595,0.30048645,0.7960446,0.4913405,0.5104728,0.23659582,0.29966822,0.66852117,0.19682927,0.2342097,0.34119034,0.07725577,0.07770673,0.06230674,0.16506216,0.10188088,0.10584802,0.049058832,0.06213708,0.13861981,0.040813122,0.04856406,0.0707468,3010
0.2434349,0.37434453,0.22746684,0.6410695,0.36984557,0.39079806,0.25852028,0.29810965,0.43395758,0.2445772,0.22855721,0.38601893,0.059422195,0.09137708,0.055524405,0.15648435,0.09027889,0.095393375,0.06310451,0.07276824,0.10592857,0.05970102,0.055790566,0.09422679,3011
0.45606583,0.582176,0.25988728,0.6168799,0.31128043,0.49552122,0.26220453,0.17860001,0.44552782,0.28008974,0.24760759,0.34705296,0.101734705,0.12986614,0.057973113,0.13760753,0.06943739,0.11053603,0.05849002,0.039840344,0.09938399,0.062479682,0.055233877,0.07741718,3012
0.54777217,0.3931322,0.37800202,0.6436171,0.21774948,0.5155161,0.37918448,0.17983523,0.5450179,0.3028026,0.20907378,0.42495567,0.11564527,0.082997784,0.07980351,0.13587998,0.045971114,0.10883539,0.08005316,0.037966684,0.115063794,0.06392747,0.04413951,0.08971634,3013
0.36658663,0.34366965,0.39894342,0.652305,0.31697017,0.4743808,0.26175237,0.19930874,0.42859378,0.20764594,0.19197677,0.5285384,0.0838742,0.07863086,0.091277376,0.14924595,0.072522074,0.10853728,0.05988836,0.045601398,0.09806131,0.04750893,0.04392386,0.12092842,3014
0.47355932,0.31353927,0.31374323,0.6340265,0.3308407,0.5291948,0.3071129,0.21339907,0.45160082,0.16127878,0.15371534,0.43393666,0.10972314,0.072646685,0.072693944,0.1469032,0.07665541,0.12261381,0.0711577,0.049444318,0.10463539,0.037368108,0.035615668,0.10054262,3015
0.5344716,0.3233321,0.31986997,0.6904091,0.40649462,0.5361783,0.30173603,0.19990318,0.46538526,0.17780913,0.23845637,0.38099772,0.11682328,0.07067301,0.06991627,0.15090767,0.08885044,0.11719634,0.06595261,0.04369427,0.10172259,0.038865015,0.052121118,0.0832774,3016
0.50963545,0.3568658,0.3121316,0.69432014,0.23323563,0.55434924,0.38612667,0.13448317,0.4111568,0.14580472,0.17091215,0.29833388,0.12112964,0.0848195,0.07418713,0.16502532,0.05543521,0.13175718,0.091774195,0.031963825,0.097723335,0.03465472,0.04062223,0.0709077,3017
0.37498993,0.6128573,0.3243349,0.6236975,0.2895125,0.5095882,0.2230643,0.18266328,0.4930509,0.15598871,0.2566635,0.37690136,0.08477582,0.13855167,0.07332398,0.14100237,0.06545151,0.11520512,0.050429247,0.041295584,0.111466445,0.035265137,0.05802518,0.08520795,3018
0.45843872,0.45226443,0.27939504,0.5016576,0.3311552,0.5079122,0.36453035,0.19011685,0.4651049,0.124058366,0.17413162,0.5027025,0.10535266,0.10393377,0.064207084,0.11528469,0.07610196,0.11672205,0.08377182,0.04369028,0.106884606,0.028509544,0.040016755,0.115524806,3019
0.6625005,0.4395436,0.27000108,0.8513649,0.22943613,0.5785449,0.20008403,0.24621409,0.6579845,0.20544693,0.2833368,0.36547914,0.13276732,0.08808601,0.054109123,0.17061639,0.045979768,0.11594234,0.04009751,0.049342126,0.1318623,0.04117225,0.05678164,0.07324324,3020
0.50697166,0.41885117,0.29319233,0.7044319,0.25498393,0.4963523,0.22404414,0.24715671,0.747645,0.33995584,0.27951473,0.32750812,0.10473306,0.08652863,0.06056932,0.1455255,0.052676015,0.10253925,0.0462843,0.051059023,0.15445271,0.070229985,0.05774373,0.06765847,3021
0.5860666,0.37973517,0.19816084,0.6183139,0.24149127,0.3686313,0.13585791,0.21786295,0.5252462,0.24503805,0.2895191,0.1917007,0.14660373,0.094990216,0.049569655,0.15467034,0.060408704,0.0922126,0.03398466,0.05449811,0.1313896,0.06129592,0.07242279,0.047953658,3022
0.48248497,0.28773898,0.26097003,0.43245307,0.18479271,0.27396476,0.22717197,0.26102853,0.5488486,0.24384555,0.17145194,0.23589076,0.13362859,0.079691924,0.072278015,0.11977179,0.051180016,0.07587702,0.06291734,0.07229421,0.15200861,0.06753524,0.04748517,0.065332085,3023
0.5332427,0.30420426,0.25405765,0.38605863,0.21746919,0.4984119,0.272689,0.23769869,0.5410251,0.23375377,0.26898178,0.22219473,0.13432525,0.07662986,0.0639978,0.097249195,0.054781068,0.12555128,0.06869108,0.05987693,0.13628566,0.058883198,0.06775723,0.055971444,3024
