@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 5th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 5th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 5th spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.027891472,1636.5234,5.0,3721
0.021178357,2627.0508,40.0,3722
0.027847948,2282.5195,211.0,3723
0.019577611,2454.7852,18.0,3724
0.036409955,602.9297,5.0,3725
0.02053407,5598.633,131.0,3726
0.022412496,5598.633,190.0,3727
0.03473067,2239.4531,6.0,3728
0.021311665,559.8633,6.0,3729
0.022518637,2411.7188,18.0,3730
0.010634026,2670.1172,197.0,3731
0.045105927,947.46094,8.0,3732
0.03717964,86.13281,9.0,3733
0.01437599,2239.4531,16.0,3734
0.013090202,990.52734,2.0,3735
0.026830692,2583.9844,24.0,3736
0.020144181,172.26562,4.0,3737
0.027804798,387.59766,5.0,3738
0.020063002,1248.9258,3.0,3739
0.029785432,215.33203,10.0,3740
0.020617438,1636.5234,5.0,3741
0.024092358,1593.457,14.0,3742
0.015179231,5555.5664,157.0,3743
0.021219894,4952.6367,197.0,3744
0.01606667,1851.8555,20.0,3745
0.016359273,5426.367,141.0,3746
0.015092611,5770.8984,127.0,3747
0.030878967,172.26562,7.0,3748
0.025663111,1851.8555,49.0,3749
0.018669603,1851.8555,9.0,3750
0.01818494,1894.9219,12.0,3751
0.011141157,3660.6445,65.0,3752
0.0072359852,2713.1836,57.0,3753
0.014230678,1808.7891,9.0,3754
0.015336916,1378.125,3.0,3755
0.015151087,1851.8555,12.0,3756
0.008578639,2540.918,30.0,3757
0.020572605,602.9297,7.0,3758
0.012326704,1808.7891,10.0,3759
0.010147888,1507.3242,9.0,3760
0.011400073,1937.9883,17.0,3761
0.011179085,5857.0312,127.0,3762
0.008882604,2024.1211,23.0,3763
0.01218794,5641.699,9.0,3764
0.011121496,4909.5703,43.0,3765
0.015877698,1765.7227,8.0,3766
0.014708645,215.33203,5.0,3767
0.010657709,2368.6523,39.0,3768
0.010130868,2024.1211,11.0,3769
0.011715773,947.46094,7.0,3770
0.013457887,1722.6562,20.0,3771
0.009462103,2411.7188,21.0,3772
0.0126952315,1421.1914,3.0,3773
0.011759312,86.13281,2.0,3774
0.00971244,1808.7891,8.0,3775
0.007998878,2454.7852,14.0,3776
0.00950621,129.19922,5.0,3777
0.008061158,86.13281,2.0,3778
0.010347373,2110.254,22.0,3779
0.007967216,1248.9258,8.0,3780
0.00990145,2153.3203,11.0,3781
0.0131824585,1593.457,10.0,3782
0.010377894,2067.1875,37.0,3783
0.005367242,3531.4453,31.0,3784
0.013446136,86.13281,2.0,3785
0.009437831,1851.8555,26.0,3786
0.011212878,2024.1211,13.0,3787
0.010058205,1851.8555,19.0,3788
0.010410375,5598.633,8.0,3789
0.007427522,1550.3906,2.0,3790
0.0053792866,2239.4531,16.0,3791
0.0070513394,258.39844,8.0,3792
0.005977961,2799.3164,18.0,3793
0.0054483716,7795.0195,100.0,3794
0.0039300774,86.13281,2.0,3795
0.0071340874,1291.9922,5.0,3796
0.008358201,2454.7852,20.0,3797
0.006020657,3445.3125,28.0,3798
0.005066604,3229.9805,43.0,3799
0.006718417,3832.9102,42.0,3800
0.009516374,1421.1914,16.0,3801
0.00809264,129.19922,4.0,3802
0.0049194,1205.8594,5.0,3803
0.0051987986,1593.457,16.0,3804
0.005497433,2497.8516,32.0,3805
0.006692521,3746.7773,46.0,3806
0.005393591,5770.8984,122.0,3807
0.005532998,5986.2305,20.0,3808
0.0057921195,5555.5664,31.0,3809
0.0029204164,2540.918,51.0,3810
0.00778837,1162.793,14.0,3811
0.006718436,1937.9883,22.0,3812
0.004550614,2411.7188,23.0,3813
0.004794886,5254.1016,140.0,3814
0.0035052083,5512.5,23.0,3815
0.003572302,4952.6367,14.0,3816
0.0039090505,3273.0469,10.0,3817
0.0035645443,3273.0469,15.0,3818
0.0039294856,86.13281,2.0,3819
0.0036873384,3746.7773,37.0,3820
0.0028194448,1808.7891,10.0,3821
0.005293992,4349.707,183.0,3822
0.0047248243,904.39453,8.0,3823
0.0030951155,2325.586,38.0,3824
0.0032186608,3531.4453,50.0,3825
0.005835877,1636.5234,10.0,3826
0.0039104153,129.19922,3.0,3827
0.004035751,4651.172,13.0,3828
0.0043691383,1248.9258,12.0,3829
0.0024372686,1421.1914,3.0,3830
0.0029259718,1894.9219,17.0,3831
0.0032997264,3703.711,80.0,3832
0.0027485248,6718.3594,45.0,3833
0.0020200105,1636.5234,10.0,3834
0.002385681,3574.5117,24.0,3835
0.0022247683,86.13281,3.0,3836
0.002582605,1162.793,10.0,3837
0.0021449837,1593.457,6.0,3838
0.0019648802,5770.8984,143.0,3839
0.0017882204,2540.918,10.0,3840
0.001845656,3832.9102,24.0,3841
0.0020006038,5598.633,146.0,3842
0.0017710864,86.13281,2.0,3843
0.0014575109,2540.918,20.0,3844
0.0015863513,1937.9883,18.0,3845
0.0012976713,1464.2578,17.0,3846
0.0014274799,1033.5938,3.0,3847
0.0014975762,5770.8984,12.0,3848
0.0010871674,2583.9844,29.0,3849
9.4937795E-4,3660.6445,33.0,3850
8.7341154E-4,43.066406,2.0,3851
0.0010921218,1851.8555,4.0,3852
0.0012490563,1291.9922,15.0,3853
7.2856166E-4,818.2617,5.0,3854
6.9176225E-4,1378.125,5.0,3855
7.256067E-4,1205.8594,9.0,3856
8.022471E-4,645.9961,10.0,3857
4.1760295E-4,904.39453,2.0,3858
4.6519903E-4,1679.5898,7.0,3859
5.433443E-4,1937.9883,9.0,3860
5.002179E-4,775.1953,5.0,3861
4.113501E-4,1851.8555,15.0,3862
2.7113102E-4,2368.6523,17.0,3863
2.5927322E-4,2368.6523,63.0,3864
2.0485173E-4,4995.703,20.0,3865
1.8465842E-4,2153.3203,20.0,3866
2.0111016E-4,1335.0586,3.0,3867
1.5735294E-4,2325.586,8.0,3868
2.4900676E-4,1981.0547,15.0,3869
2.4561508E-4,1335.0586,7.0,3870
2.390455E-4,1119.7266,1.0,3871
NaN,NaN,NaN,3872
2.9364169E-6,4048.2422,62.0,3873
