@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.8369887,3.8713415,3.110154,3.7280784,2144
1.587901,3.758676,4.6195607,5.240036,2145
1.8327318,2.3694577,5.696192,3.0133417,2146
1.6409522,2.4034598,4.83903,4.045078,2147
1.6638223,3.4937584,4.909104,2.8577335,2148
1.7536433,4.034923,2.9647162,2.5020263,2149
1.4980571,3.7798645,6.2856665,2.658193,2150
1.6076684,2.9469745,4.8192806,2.383481,2151
1.5262828,2.411084,2.3047347,4.3159113,2152
1.3497342,2.8847065,3.1673253,2.9705515,2153
1.7331719,1.5501528,2.0955853,2.8489578,2154
1.4823053,2.8542418,1.8920133,2.2086802,2155
2.1547327,3.8199756,4.317877,3.2288384,2156
1.4459493,1.7124376,2.147181,3.0804443,2157
2.1709418,2.128895,2.398192,3.0437043,2158
1.4780604,2.6484296,2.090998,2.7504604,2159
1.7743931,2.453135,2.9081059,3.1667788,2160
2.1989021,3.2313528,2.3240533,2.075787,2161
1.7507306,1.8300921,4.1444874,2.8841603,2162
1.4487274,1.9713264,1.814443,2.8345833,2163
1.5615902,1.7593218,1.6553506,2.2469394,2164
2.2372844,2.2459269,2.028058,2.309758,2165
1.6961721,3.643883,2.9985378,2.5071576,2166
1.9078076,1.8969125,1.6292173,5.473417,2167
1.5561155,3.095649,2.324863,2.7689168,2168
1.4914092,2.2414093,3.0222464,2.6428502,2169
1.4876695,3.3926094,2.5511951,3.3788886,2170
2.3803303,3.3088274,3.4069457,2.9883354,2171
2.992462,4.299809,4.805535,2.952201,2172
2.7434657,4.410946,3.9334075,3.5768487,2173
1.4600716,2.3570504,4.116045,2.8031788,2174
1.6692431,3.7715564,4.150809,4.1664324,2175
1.7739221,3.302323,2.8545203,6.0620527,2176
2.5310748,2.4831696,2.5030246,6.346292,2177
1.5988739,2.9876106,3.1623497,7.5154138,2178
1.9599104,3.3599725,2.6445572,5.4238267,2179
2.317252,3.0644007,3.8622262,3.8344276,2180
1.4395975,2.650225,2.155127,4.9352026,2181
2.6056302,2.9610438,2.8584588,3.5125616,2182
2.1842244,3.832983,2.6712575,2.8516827,2183
2.444269,4.1373053,2.477203,4.1331396,2184
2.2581506,2.1172366,2.1471379,3.0355484,2185
1.7654834,2.297122,1.9516624,2.4472115,2186
1.7070984,2.81811,2.942369,2.1031713,2187
1.7946583,1.7792724,2.7536197,3.5342588,2188
1.623625,1.8978536,5.6775866,2.8860123,2189
1.7983057,2.0096076,2.188002,2.494772,2190
1.9515464,2.77006,2.0233166,2.958097,2191
1.896591,2.2458541,3.542068,3.4011002,2192
1.7350703,1.8586607,2.1422467,3.7495046,2193
1.6900877,2.9802344,2.0785968,2.0162058,2194
1.4474525,2.1463637,2.0995812,2.3922698,2195
2.4417675,2.3683357,1.717888,2.7771466,2196
1.9714092,2.4749827,3.75031,3.6240597,2197
1.6782317,1.7338625,2.0006223,3.5524735,2198
1.9498026,2.759977,1.8924874,4.216372,2199
3.0822372,2.0253215,2.081586,4.226672,2200
2.178841,2.6646495,2.2407372,2.8236039,2201
2.2778635,2.1377387,2.7232826,3.6673503,2202
2.3810692,3.9694707,3.0827692,3.4637957,2203
2.6175203,4.0863485,3.1746337,4.5616503,2204
2.4523554,4.1135893,1.7450352,3.3805084,2205
2.628616,3.285948,3.0759637,3.3654292,2206
1.7865067,3.6458275,2.2354512,2.7742312,2207
2.626752,3.716785,2.2380245,2.6806967,2208
1.7480603,1.8895243,2.3014085,3.58445,2209
1.5666791,2.18431,2.4894006,2.4344044,2210
1.9651163,3.521615,2.3018079,2.822908,2211
2.0335572,3.504351,1.5693573,3.0189705,2212
2.0169072,2.683724,1.8817399,3.2203257,2213
1.5855732,3.438179,1.9180158,2.8706188,2214
1.5423899,2.7840245,1.6581557,1.8608028,2215
1.182285,2.6115131,2.023227,3.1749303,2216
1.7028781,3.745616,3.508587,2.3779738,2217
2.3486896,1.9687715,1.9096277,2.8971715,2218
1.6979243,2.2416208,3.1316268,3.4861717,2219
1.7226387,2.2698717,2.2460449,3.3911276,2220
3.1935432,2.1280072,2.2039895,3.444002,2221
1.9092883,2.7960324,2.1533005,2.5334883,2222
1.5544866,2.3882596,1.8490852,1.9490966,2223
2.432929,2.336715,2.1230383,3.1183112,2224
1.8416008,2.1934307,2.4415205,3.8402724,2225
1.5451639,2.118656,1.9868394,2.1309571,2226
2.194647,1.7487934,2.3823864,2.4386349,2227
2.4424133,2.0569408,1.9103463,3.0169468,2228
1.8631954,2.9853163,4.0838394,2.054908,2229
2.28692,2.6848505,6.0479836,2.955565,2230
1.8992218,2.6373806,3.6313686,3.337122,2231
1.3905376,2.2569115,2.5486112,2.8704908,2232
2.2787826,2.0261211,3.4874606,2.4345312,2233
2.695998,1.9398024,5.1851854,4.0358686,2234
2.435676,2.2455933,2.562956,3.0089,2235
1.8463118,2.7467542,4.0600133,3.784453,2236
1.8607727,3.0194323,3.295501,2.8067155,2237
1.6192578,1.7670966,2.7435334,3.0985358,2238
1.9484684,2.1434526,2.436123,2.2946496,2239
1.6518414,2.002701,2.939008,2.7209709,2240
1.4888576,2.4976063,4.981777,2.3073137,2241
1.9853513,3.3763177,3.1070948,2.0542073,2242
1.410237,3.6465127,2.7036152,2.2371867,2243
2.216821,4.436687,3.0589998,3.3259785,2244
1.3698676,3.4296854,3.5012493,3.26106,2245
2.646985,4.0002713,4.190903,3.5043902,2246
2.662633,3.6672318,5.303291,3.5385852,2247
2.6525974,3.726539,5.6957617,4.5194526,2248
1.577121,3.3442218,5.439138,3.4953873,2249
1.1950514,3.0975122,2.3496697,1.9485472,2250
1.3673774,1.8432822,2.7925715,2.1309164,2251
1.814048,1.7646649,1.8673509,2.8977,2252
1.5108237,1.9462748,2.1968868,2.768099,2253
2.0709195,1.8367158,2.6421318,2.9295442,2254
1.8017035,1.9832418,2.2548883,3.6142817,2255
1.5173067,2.7094824,2.7446144,3.0515742,2256
1.5261165,1.4234368,2.8731093,2.671504,2257
1.5810987,2.5116377,2.153356,2.1067424,2258
1.6855521,2.8160467,2.095988,2.3953242,2259
2.1129704,2.516554,2.610243,3.2509637,2260
2.016397,3.2001908,3.7852569,2.7474816,2261
1.7535945,2.7805722,3.0999343,3.3668265,2262
1.9551709,2.2157996,2.4042819,3.8990164,2263
1.4936504,3.9814172,4.3114724,2.8191183,2264
2.1954353,3.5568278,3.6334462,3.0278304,2265
2.4728458,3.9671457,4.576807,2.6551557,2266
2.1812904,4.317692,4.914257,3.5132096,2267
1.3981094,4.407982,4.69874,4.216859,2268
1.7122204,4.349405,5.110237,4.392669,2269
2.7138646,3.4432747,4.104304,4.445213,2270
1.8286405,3.616089,2.819875,2.8209066,2271
1.5781437,3.9676178,5.0443816,2.6632824,2272
1.2091664,3.8479729,5.347755,3.945472,2273
1.9941096,3.7677088,4.64153,3.239412,2274
2.0737221,3.8016324,5.75699,3.4173107,2275
2.3753045,3.7811549,4.555551,3.3131435,2276
1.6555933,3.783093,5.4876256,3.2894342,2277
2.3009248,2.6195416,3.0681314,3.0304384,2278
2.1098871,1.6393008,2.0838125,2.5851133,2279
1.7046163,1.8566631,2.6220825,2.4359777,2280
1.3304889,1.9356598,2.1294289,2.4538684,2281
2.3905587,2.145232,2.1490002,2.401479,2282
1.7490507,2.003231,2.4261668,2.3770046,2283
1.7334812,2.3455088,2.3965013,2.99708,2284
2.8081763,2.448639,2.1640334,3.089109,2285
2.0438342,1.7577113,1.9092809,3.3042214,2286
2.3584073,2.2031202,1.9353098,2.3261867,2287
2.2667518,2.4998703,1.899357,2.453049,2288
1.6062481,2.9548357,2.0910478,2.6510224,2289
1.5082604,2.0557318,2.3275304,3.0844438,2290
2.370402,2.2453432,2.030651,3.848079,2291
1.7183841,2.2962449,2.7628655,4.269586,2292
1.9314109,1.5888109,2.0735989,5.6953764,2293
1.8278348,2.0117774,2.0990677,5.1405544,2294
2.1347582,2.239507,2.2305925,4.4926577,2295
2.703852,2.1353498,2.811935,7.535842,2296
2.065983,2.5282936,2.6614063,4.848988,2297
2.3767116,2.7161007,3.1192176,4.096894,2298
2.3847382,3.7199812,4.4680886,4.5260725,2299
2.380706,3.301949,3.6605437,4.794824,2300
2.4341857,2.7123718,3.8050592,4.18961,2301
1.8924472,2.513894,1.6975222,3.003165,2302
1.5010463,3.3935986,1.8910679,2.8071434,2303
2.439421,2.0504732,3.470461,2.8453484,2304
1.5194836,2.3037705,1.8963305,2.6482599,2305
2.243563,3.11523,3.0601468,2.678278,2306
2.3813887,2.1362653,4.252622,4.3488097,2307
2.5907767,2.2883446,6.997509,6.4712477,2308
2.6641064,2.4709716,7.435024,5.5541906,2309
1.7873667,2.0578313,7.9766808,6.452537,2310
2.1773396,2.6965132,8.236672,7.0421257,2311
2.392534,2.8625069,5.7745667,6.767478,2312
2.7245696,2.8528495,5.3778257,6.593084,2313
2.361176,2.5351808,4.564819,5.592789,2314
2.6175835,2.3639035,7.6539745,4.2896614,2315
2.4417505,2.1499884,5.193057,3.633419,2316
2.3252292,3.3274643,2.8301678,4.332083,2317
2.4392314,2.8200047,3.3453536,6.993927,2318
2.3241317,2.2848525,6.4202704,3.053431,2319
2.1920147,3.3699348,3.4418194,3.2751145,2320
2.3928742,3.9632616,2.9933624,4.1380854,2321
2.2446318,3.0206118,2.8433669,7.606113,2322
2.1209996,2.8731806,5.1993356,6.3050804,2323
2.3133452,3.7468328,5.479525,5.0681796,2324
2.6756995,4.5494437,5.1623774,4.3775334,2325
2.5477931,4.366654,5.396954,3.52157,2326
1.5891862,4.4579144,6.1644397,3.3226066,2327
2.25986,3.1368132,3.2067857,3.105416,2328
2.0186622,2.8363237,3.8383539,4.9691315,2329
1.7667078,2.4521291,3.6010394,2.8218226,2330
1.8702431,2.5437765,6.495973,5.767294,2331
2.2883656,1.9852816,4.459128,3.9799733,2332
1.7869898,4.221043,4.981236,3.5152862,2333
2.6777751,4.380314,4.1811447,5.6176105,2334
2.4204135,3.0197303,3.9589984,7.0731564,2335
2.644265,3.163092,4.592677,4.957716,2336
2.4716666,3.6400197,4.5886836,4.711491,2337
2.6781633,3.496719,4.220234,6.3553214,2338
2.802398,3.7148855,4.9260626,6.323018,2339
2.5820644,4.5362186,3.9182093,7.196493,2340
2.795942,4.389786,4.2766614,4.5034933,2341
2.3838933,2.5829122,3.2348773,3.163864,2342
2.0364678,3.0660784,3.026752,3.1956332,2343
1.9088093,1.836399,2.9397213,2.2774503,2344
1.4481496,1.6752028,3.1795235,2.4957871,2345
1.3753242,1.9846473,1.9175913,3.9137805,2346
1.7200955,1.8914372,2.0311375,4.077245,2347
2.351745,2.1113899,2.693207,4.2188687,2348
2.215247,2.1698797,2.5631897,2.460881,2349
2.1512158,2.0892532,2.7056787,5.3649616,2350
2.1617715,1.791678,2.2661676,6.0618114,2351
1.970821,2.2272205,2.7157564,7.6412377,2352
2.5470862,2.141281,1.9387565,5.0422387,2353
2.235083,1.8080161,3.2755082,5.2546415,2354
2.64489,2.2042809,2.6300986,6.9454136,2355
2.27375,1.9934142,3.0189815,5.565883,2356
2.1234653,3.191554,3.3378472,6.9534826,2357
2.37988,1.7513573,3.1069236,5.073881,2358
2.5497777,1.8911167,2.187371,4.859861,2359
2.1526387,2.1956675,2.351174,5.912024,2360
1.9280626,2.2670844,1.8063959,3.4257655,2361
2.4191854,1.8885994,2.2182424,3.341189,2362
2.39181,1.6203575,2.6404257,3.9715316,2363
2.0801697,1.7815125,3.2738206,6.801483,2364
2.2034736,1.9029465,1.7464268,5.6346455,2365
2.0492718,2.5354302,3.286711,3.3506966,2366
1.9345801,1.7533271,3.2027113,5.9095383,2367
1.8568585,2.584458,2.9398155,4.0019937,2368
2.4565263,2.2125583,2.0160754,4.7132406,2369
2.1579256,1.9429564,2.1484218,5.9238043,2370
2.0774968,2.837473,2.4951916,5.4945908,2371
2.2546167,2.3603358,2.552662,5.932323,2372
2.0724013,2.2855074,1.6569766,4.9588513,2373
2.3901668,1.7641832,1.8154877,4.4279943,2374
2.236696,1.9374082,2.8065224,5.114802,2375
2.376853,1.9168468,2.766609,6.1140113,2376
2.5142872,2.2086196,2.986868,4.835449,2377
2.22772,3.0436091,2.441924,5.4711947,2378
2.3285778,2.4487894,2.6741242,6.7684293,2379
1.5978818,1.7130682,1.7745825,3.5748372,2380
1.7490948,2.2295914,2.180246,4.4473977,2381
2.2005377,2.6543968,2.9019365,3.7838876,2382
2.3539307,2.0876975,3.458932,5.54461,2383
1.7544031,2.2485216,3.068961,3.3751218,2384
2.1818929,1.4553006,3.9171917,3.3609326,2385
2.5302927,1.6412853,1.8793687,2.863565,2386
2.1076694,2.7629492,5.0390134,3.0575404,2387
1.447427,2.1677647,4.7139816,2.5079432,2388
2.1714373,3.9620614,3.3493721,2.409916,2389
1.7178859,3.6428328,2.7848883,2.9644184,2390
1.4027176,4.354878,2.836947,3.1636717,2391
2.3930478,4.6123357,3.8731606,2.581823,2392
1.806105,3.8752992,4.684871,2.2161357,2393
1.799691,3.4768918,5.006397,3.0051377,2394
2.1584368,3.5735126,3.972312,2.6063385,2395
1.9960219,3.4816391,4.935695,2.794398,2396
1.9634149,2.4462423,4.0810175,2.4161484,2397
2.2386358,2.946694,3.5048687,3.4670208,2398
2.417268,2.8442976,3.6627574,2.947341,2399
1.8960447,2.7372336,2.7886956,2.8071325,2400
2.120822,1.9808347,2.6618507,2.7332551,2401
2.3081918,3.214324,1.939303,3.5344043,2402
1.2892963,2.9232438,3.3038406,2.588089,2403
1.6858977,2.8243227,6.3435197,4.494581,2404
1.5389608,2.395367,4.27539,3.025116,2405
1.6676109,1.9436804,2.5729754,2.999386,2406
1.7235408,2.0827167,4.9711156,5.1885486,2407
1.8465973,1.9092926,3.1915028,3.6581595,2408
1.7134306,1.954126,4.5957093,4.4738708,2409
1.9150077,2.3070533,3.2026334,5.060795,2410
2.5023048,2.2035384,4.567963,5.5187535,2411
2.2288988,2.4496536,4.3650804,4.4872093,2412
2.258507,2.1936808,2.070994,3.5580425,2413
2.2066994,2.5785267,2.7917292,2.4645376,2414
1.6170083,2.7870884,2.4033115,2.9924524,2415
1.9287401,3.5880704,2.4451044,4.930526,2416
1.4914376,2.7030625,2.3687172,4.393043,2417
1.4267387,2.8268924,3.5115082,4.228666,2418
1.8616557,1.8388087,2.9134037,3.3243113,2419
1.8072019,1.8971777,2.7196114,5.356114,2420
1.8045295,2.3067813,2.397159,4.6753798,2421
2.4855077,2.4598272,2.7659073,3.2446744,2422
2.6419697,2.239432,2.6129665,2.5611649,2423
2.7947028,2.6430373,2.818458,2.495426,2424
1.6963525,2.1525722,3.2198627,3.398401,2425
2.3094678,2.1969683,3.3320546,3.0790026,2426
3.150033,2.069386,2.51906,2.823192,2427
1.7750342,2.52676,2.6463335,2.310098,2428
2.2293527,1.9988035,2.776513,2.4571903,2429
2.5966723,2.8153944,2.2957015,4.044816,2430
1.9618013,3.7321272,3.5628772,3.3868468,2431
2.2854595,2.8581154,3.587782,3.3249753,2432
2.1138687,3.5196161,3.9072902,5.1498623,2433
1.7551546,3.5318384,3.6990132,5.238363,2434
1.9473159,2.17078,2.695095,3.677137,2435
2.0461178,2.94609,2.6304421,5.1128917,2436
1.851675,1.9894347,3.50202,4.3613925,2437
1.9943109,2.557467,2.8244681,2.3868423,2438
1.8096514,2.283439,2.9836617,2.6708903,2439
1.6812282,2.716142,2.6051939,2.1635098,2440
1.6455914,2.4475248,2.1345336,2.5274951,2441
2.3879595,2.5861466,2.3986797,2.2966874,2442
2.0189533,2.8474689,2.1277947,2.5734665,2443
1.5600094,3.9852104,2.2788224,1.9147004,2444
2.163092,3.4664557,5.136011,3.0132449,2445
2.4382145,3.513157,5.2429633,2.149293,2446
2.068405,3.2923295,6.463308,2.9430707,2447
1.5076243,3.3778887,5.326469,2.8223736,2448
1.8289639,3.9196784,2.7106082,2.7797842,2449
2.5940278,2.8908176,2.183346,2.5576024,2450
2.8625126,1.6844894,2.463466,3.207519,2451
2.1650057,2.582546,2.841258,2.203827,2452
2.3571534,1.6544093,3.6969981,2.2576659,2453
1.9720544,1.7215588,2.9962964,3.3584883,2454
1.7815162,2.2952256,2.5986905,2.0223598,2455
2.7250473,1.8736881,4.36732,3.5089078,2456
2.0452049,2.6706393,4.4194956,3.389457,2457
1.9715223,3.840849,3.1828825,4.594489,2458
2.7355657,3.1370835,3.6206675,2.934916,2459
1.8161622,3.2015584,3.4086144,4.1495543,2460
1.6893685,3.237117,2.8834484,4.3945823,2461
1.8507022,4.231985,2.568961,3.7806542,2462
2.0303063,4.038107,2.6100743,3.4261072,2463
1.931025,3.9694812,3.2774317,3.5135448,2464
2.4077165,3.3495884,3.2270129,4.2761374,2465
2.4032307,3.449164,2.8450365,6.2628026,2466
2.830761,3.3095503,3.7481208,6.0678067,2467
2.3265135,3.217946,3.9808693,6.5084066,2468
2.7468762,2.48511,4.0907006,6.5745053,2469
1.970935,2.8345714,3.5436587,4.7965775,2470
1.4370344,3.336748,2.5604765,5.220525,2471
1.8895829,1.8049027,2.1118596,5.8736086,2472
2.0965047,2.0047088,4.377422,4.069923,2473
2.491639,2.0699387,4.0453835,5.5173845,2474
2.0076857,1.9919214,4.611281,4.0433593,2475
2.4887288,2.3588648,5.15038,4.017863,2476
2.8494554,1.9233184,5.602063,3.5609925,2477
2.0151896,1.86182,4.6319857,3.6325598,2478
2.0505168,2.0762665,2.6455927,3.720363,2479
2.6180916,1.528538,4.4425955,2.8113792,2480
3.386917,2.6994083,3.103682,2.3724282,2481
1.5872838,1.994171,1.9938277,2.5107896,2482
1.2135645,2.0453138,2.3034856,2.0341837,2483
2.5230865,1.6365083,2.700775,2.8934636,2484
2.1118183,1.6686136,2.8834798,2.9421158,2485
2.1578574,3.1784842,2.961755,3.2259152,2486
1.3994117,1.919256,2.7247734,2.4972608,2487
1.4801733,1.3991054,3.2023106,2.0215738,2488
1.2851492,1.9912369,2.2698483,2.4948666,2489
2.37259,2.5808806,2.165546,2.8260803,2490
1.9921465,1.8443148,2.0016708,2.869889,2491
1.2654428,2.407175,1.9103767,3.1592076,2492
1.7063977,2.6986556,2.2689748,2.6903033,2493
1.2982929,1.851371,2.9113247,2.1439557,2494
1.3420148,1.8859113,3.5183096,2.4140153,2495
1.3750648,1.8634154,3.0272055,2.3238006,2496
1.9246283,2.9956253,2.406753,2.7714605,2497
1.6818442,2.7838252,2.3413208,2.3798165,2498
1.6223239,2.7213645,3.5026102,3.6150146,2499
1.4606657,2.3691642,3.530379,2.583809,2500
1.7851635,2.0625186,6.000454,3.019448,2501
1.9349865,2.5198784,5.6281314,4.955134,2502
1.2775998,2.003431,5.568243,4.533037,2503
2.269437,2.3811457,4.882463,3.1690638,2504
1.3373663,2.252364,4.6776233,5.15017,2505
1.768664,2.0601199,4.90457,4.2975526,2506
1.4151568,3.9574797,4.0617175,3.067287,2507
1.1684716,3.129228,3.188287,2.4518285,2508
1.5780689,1.7378521,4.0758014,2.3538804,2509
1.2434121,2.387344,3.3285506,2.4693913,2510
1.7125809,3.657581,2.868293,2.4053836,2511
2.022428,3.2409632,4.4916444,2.72664,2512
1.883308,3.3196576,4.1215296,2.3649065,2513
2.6403484,3.1107514,3.34205,2.8249047,2514
1.9568481,3.0916023,3.9835413,1.9754107,2515
1.3418962,3.1481035,4.3517027,2.7422373,2516
2.7692602,2.703559,2.5682793,2.3664706,2517
1.9619768,2.0992682,5.5537677,2.8690534,2518
2.2933958,2.6455646,2.9233992,2.187139,2519
1.5463432,2.812734,2.031398,2.5278027,2520
1.52897,2.2617912,3.0797713,2.1703675,2521
1.7731802,2.138813,2.6731875,2.346862,2522
1.5247443,1.9466861,3.994923,2.597239,2523
1.4762173,1.7544123,1.9082601,3.1407855,2524
1.4216148,3.0087445,1.9595157,3.2412732,2525
2.483759,2.238569,5.590193,3.3449762,2526
1.4977117,2.8088222,2.1120331,3.1523595,2527
1.806963,4.0903463,2.2012699,3.0174572,2528
1.2301105,3.8776436,2.843184,2.4552429,2529
1.6510572,3.323908,3.2985408,2.2551541,2530
1.6422045,3.9498458,2.4334307,3.0282638,2531
1.7759248,3.3653212,2.8772194,2.8134594,2532
2.2234685,2.6523716,3.07606,4.8034353,2533
1.3620614,4.3380437,1.9216835,3.0633779,2534
2.9380617,2.313947,4.040724,2.2772002,2535
1.9917738,2.3250182,4.27447,2.19553,2536
1.4435425,2.252674,2.894828,2.6836948,2537
1.5635936,2.3242257,2.9383807,2.6923106,2538
2.120649,2.3239636,2.6257195,2.5788302,2539
2.2780964,2.0008879,1.7614747,3.803172,2540
2.6514294,1.8703717,2.6661668,3.7424886,2541
2.7309642,1.8944224,1.7827312,3.1847603,2542
2.5594256,1.655125,1.8281457,2.8722396,2543
2.6645555,2.0213737,2.4636219,2.7785969,2544
2.1414897,2.7729332,2.5507433,3.1157606,2545
2.586952,1.7473482,2.3424294,2.9224813,2546
2.31384,1.6537466,2.9422033,2.515707,2547
2.048126,2.6893284,2.9839735,2.5040274,2548
2.1294534,2.3168762,2.7957804,2.2395983,2549
1.6577415,2.3126915,3.432039,1.9681056,2550
1.291266,1.4781065,2.813526,2.6108956,2551
1.557248,2.7905378,4.483022,2.3487203,2552
1.3218232,2.4533448,2.2714126,2.2894344,2553
1.655327,3.4593134,2.4010758,2.0439744,2554
1.6878579,3.9358222,2.965098,2.2998812,2555
1.3314298,4.023312,4.0624175,2.3417716,2556
1.6989746,3.3997183,4.1702433,2.2224386,2557
1.387276,3.6514537,4.3607144,2.400388,2558
2.048636,3.5922165,5.6561627,2.31662,2559
2.670387,3.5815775,3.2575254,3.941031,2560
2.7647636,2.336089,2.5611098,3.8009942,2561
1.7386612,1.9879667,4.109739,3.5107133,2562
1.6020917,2.2182832,3.6353486,3.5653517,2563
1.609982,2.60644,2.6754327,2.1092026,2564
1.4731256,1.9587544,3.13867,4.1844397,2565
1.4989563,3.101107,2.1524904,2.3336096,2566
2.0400488,2.1893308,4.345893,2.4054139,2567
2.1401484,3.47057,2.5069878,3.030424,2568
2.7072444,4.0287905,5.6823397,3.2834754,2569
1.4950556,2.1672993,6.2138953,4.57718,2570
3.6143894,2.152378,5.7696643,2.6976264,2571
3.3451033,1.847272,2.8317986,3.163578,2572
2.3424256,1.7471467,2.4096816,3.8946304,2573
2.114775,2.253457,3.495107,3.4611495,2574
1.9356654,3.4496763,2.504104,3.5004551,2575
1.9213518,3.0907204,3.5067103,3.2267942,2576
2.1339455,3.437167,3.4961197,3.5739968,2577
2.12772,2.0467322,3.965901,4.190162,2578
2.3459713,3.057972,4.6969175,4.8918943,2579
1.8123579,2.9075882,2.4454677,3.8793647,2580
1.6456708,3.393644,3.0021348,4.2239203,2581
2.2106326,2.2540898,3.1151068,3.3276587,2582
2.5511448,2.782601,2.871275,5.2456455,2583
2.1536121,2.6742384,2.9884732,3.521936,2584
1.6086794,1.6518066,3.4771593,1.8566905,2585
1.3101343,1.6340758,2.6852145,2.5627048,2586
1.485324,1.7111082,1.9373972,2.6349113,2587
1.4577092,3.2463698,3.3286958,2.601464,2588
1.8869461,3.2719867,2.046057,2.762619,2589
1.6496568,2.2705941,2.8340528,3.4091773,2590
1.422758,2.5762978,1.9905343,2.3453357,2591
1.7242908,3.590874,1.7879872,3.058677,2592
1.564582,3.0599928,2.1437223,3.6077363,2593
1.6982813,3.681207,1.720872,3.8111355,2594
1.8882482,2.5841904,2.527567,3.0097475,2595
1.8793632,3.139022,2.5874312,4.0844846,2596
2.424182,3.6073363,2.9846294,3.0539868,2597
2.1121435,3.4981198,3.6624024,2.9547265,2598
2.4615066,3.6836145,2.7493572,3.4699724,2599
2.0113125,2.2232165,2.1864343,3.5314596,2600
2.1026897,2.527618,1.8893275,3.0494227,2601
2.3089097,2.7088184,2.3843906,3.332224,2602
1.6869881,2.68215,2.6357954,4.9527836,2603
2.101999,2.543035,2.6739526,4.460267,2604
1.9130747,2.6631248,4.321984,2.6736214,2605
1.7549797,3.2001812,4.500609,4.7823443,2606
1.700217,2.201523,2.572052,2.9073477,2607
1.6920877,1.9766017,1.7991176,2.3612769,2608
2.1041234,2.0710635,2.5589187,2.4832091,2609
1.4620273,2.1936734,1.7207142,2.0054634,2610
1.6159774,1.9446795,2.5000908,2.8075538,2611
1.5019845,1.9363726,2.2716153,3.1226342,2612
1.6989143,2.325879,2.4910767,3.3695848,2613
1.7151076,1.7941066,2.8748808,2.704108,2614
1.3742286,2.2251787,2.6902552,3.2181504,2615
2.259474,2.3901298,1.7576691,3.0399368,2616
1.9767936,2.1678512,2.4729152,3.189761,2617
1.8622086,2.09548,3.7208748,4.492637,2618
2.3881793,2.6039228,5.333536,3.4019554,2619
2.4632366,2.6088634,3.6428995,2.7528977,2620
1.8795124,2.5666142,2.1723459,2.8235111,2621
1.590419,2.2348313,1.9204252,2.9342752,2622
1.8566203,1.9795177,3.7099805,2.4452345,2623
2.428709,2.7134058,4.54745,3.7671077,2624
2.1566038,2.192979,2.6942775,4.871444,2625
2.5151415,2.3167014,2.9328153,3.8544765,2626
3.8070202,2.258053,4.401715,5.498658,2627
2.9798727,2.9253154,4.4244237,3.556561,2628
2.2063522,3.9276822,4.177242,3.3109143,2629
2.199929,3.5360227,3.4075253,3.3214452,2630
3.5708303,2.8153834,2.9794815,3.778129,2631
3.5302775,2.2687733,3.2254333,5.604134,2632
2.993527,2.4910903,2.9483273,2.6765192,2633
2.703692,2.2697213,3.1938095,3.6387033,2634
1.6323223,3.4344985,3.392332,3.3918943,2635
1.5712342,4.3483405,3.3606288,2.1295722,2636
1.8448248,3.4911625,3.4038801,3.8092592,2637
1.6727465,3.437885,2.2192786,5.0125318,2638
1.546372,4.084249,3.9646015,2.8601458,2639
2.2077432,3.687213,5.7855997,2.5918863,2640
1.9135122,3.40966,6.9818697,2.9439497,2641
1.2760823,2.9586089,4.6720695,2.372619,2642
1.5295527,1.886627,3.3162105,2.2169292,2643
1.4216732,1.7034332,2.4075408,2.1530507,2644
1.3988606,2.1159353,2.4957528,2.4993384,2645
1.6539448,2.176708,3.0729578,2.492223,2646
2.0623047,2.8647497,2.7004507,2.717753,2647
1.7432634,2.2279186,3.0478768,3.40055,2648
1.8939372,1.9304445,4.2397084,6.8990083,2649
2.2378588,2.0315368,6.238616,4.531865,2650
1.9401067,1.6612154,6.0704956,5.1488886,2651
1.752739,1.796357,5.333851,3.5147073,2652
1.5689648,1.7519892,6.5108476,4.0570436,2653
1.6794734,2.1179376,6.7594347,3.6420772,2654
2.0559251,1.9778143,6.1068425,4.9695477,2655
2.3109806,1.5428894,5.233116,4.453367,2656
2.2314236,1.8885789,6.744856,5.1644278,2657
2.117825,2.3724496,4.97184,4.2459397,2658
1.8444378,2.5583448,3.971485,4.337408,2659
2.2200477,2.1309857,2.6892645,2.3921826,2660
2.1134927,2.1956003,3.0297112,4.5258617,2661
1.9322082,1.8841454,3.81744,2.0573428,2662
1.5281502,2.5356483,1.935148,2.650843,2663
2.1393943,2.6077359,2.3478453,2.8085718,2664
1.5595032,3.0700061,2.8847716,2.6973412,2665
1.613951,3.7226775,3.4017112,3.388964,2666
1.8577398,3.3827868,2.9685593,3.0812519,2667
2.5429401,3.2256536,2.558018,2.5008788,2668
1.5494319,3.265784,2.1365988,3.7400994,2669
1.6743639,2.8483531,2.7699268,2.9279106,2670
1.8716002,3.5447187,3.515701,2.7383382,2671
1.7026317,1.9161525,2.2135756,2.5829718,2672
2.049914,2.634946,3.9313223,3.1580505,2673
2.174005,1.6672653,2.8792737,2.5057576,2674
