@RELATION 'Music feature'
%rows=1
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral slope' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
-2.6379414E-6,3347
-2.250582E-6,3348
-3.01621E-6,3349
-4.7918747E-6,3350
-5.63606E-6,3351
-4.7415215E-6,3352
-5.1074485E-6,3353
-4.130441E-6,3354
-4.2473343E-6,3355
-3.791594E-6,3356
-3.4683821E-6,3357
-3.253728E-6,3358
-4.2009997E-6,3359
-3.5190826E-6,3360
-3.8582643E-6,3361
-4.6618156E-6,3362
-4.7547833E-6,3363
-4.5415995E-6,3364
-4.864209E-6,3365
-4.1605326E-6,3366
-4.7668577E-6,3367
-4.621248E-6,3368
-4.705107E-6,3369
-4.5201423E-6,3370
-4.4212784E-6,3371
-4.1501303E-6,3372
-3.728395E-6,3373
-2.5978543E-6,3374
-4.4939416E-6,3375
-3.791356E-6,3376
-4.0129894E-6,3377
-5.974393E-6,3378
-5.38704E-6,3379
-4.872362E-6,3380
-4.326069E-6,3381
-3.9991646E-6,3382
-4.7551634E-6,3383
-4.149652E-6,3384
-3.9223955E-6,3385
-3.7204402E-6,3386
-4.0705313E-6,3387
-3.6331312E-6,3388
-4.805572E-6,3389
-4.483209E-6,3390
-5.0032095E-6,3391
-4.9595437E-6,3392
-5.343417E-6,3393
-4.799436E-6,3394
-4.3540713E-6,3395
-4.4586595E-6,3396
-4.204766E-6,3397
-4.6508235E-6,3398
-5.8508945E-6,3399
-4.667056E-6,3400
-5.273048E-6,3401
-4.981549E-6,3402
-5.0274803E-6,3403
-5.376114E-6,3404
-6.877163E-6,3405
-5.296457E-6,3406
-4.8077686E-6,3407
-5.237321E-6,3408
-3.7822115E-6,3409
-3.7475681E-6,3410
-4.641211E-6,3411
-5.965301E-6,3412
-4.45181E-6,3413
-3.5779756E-6,3414
-4.5255056E-6,3415
-4.620757E-6,3416
-4.592556E-6,3417
-5.160816E-6,3418
-4.0140862E-6,3419
-4.269929E-6,3420
-4.3596733E-6,3421
-4.4537082E-6,3422
-3.6752795E-6,3423
-4.282484E-6,3424
-4.811162E-6,3425
-4.862916E-6,3426
-4.1750204E-6,3427
-4.395991E-6,3428
-3.3480899E-6,3429
-2.8612333E-6,3430
-3.8000583E-6,3431
-5.133279E-6,3432
-5.8475594E-6,3433
-3.3771291E-6,3434
-2.700272E-6,3435
-2.3235757E-6,3436
-1.9361353E-6,3437
-2.5934166E-6,3438
-5.654085E-6,3439
-4.3082314E-6,3440
-2.8795537E-6,3441
-3.4166214E-6,3442
-3.064538E-6,3443
-2.7339302E-6,3444
-2.9970497E-6,3445
-5.5659384E-6,3446
-4.2390443E-6,3447
-5.065763E-6,3448
-4.6410255E-6,3449
-3.5041562E-6,3450
-3.5594069E-6,3451
-3.509996E-6,3452
-4.345226E-6,3453
-4.3537057E-6,3454
-2.6015355E-6,3455
-1.5957871E-6,3456
-2.1593005E-6,3457
-3.0800634E-6,3458
-3.888482E-6,3459
-6.229803E-6,3460
-5.3634585E-6,3461
-4.181215E-6,3462
-3.8496273E-6,3463
-4.2415186E-6,3464
-4.1244566E-6,3465
-4.049886E-6,3466
-4.223098E-6,3467
-3.4692875E-6,3468
-3.601871E-6,3469
-3.0705567E-6,3470
-3.6859726E-6,3471
-4.3182367E-6,3472
-4.404749E-6,3473
-5.7240786E-6,3474
-5.168904E-6,3475
-4.7559324E-6,3476
-4.175685E-6,3477
-4.177139E-6,3478
-4.4337885E-6,3479
-4.845403E-6,3480
-4.133195E-6,3481
-4.5305633E-6,3482
-4.87523E-6,3483
-3.7600503E-6,3484
-3.7732952E-6,3485
-5.1123025E-6,3486
-5.6982235E-6,3487
-5.4220227E-6,3488
-4.4978883E-6,3489
-4.355415E-6,3490
-4.168675E-6,3491
-4.355856E-6,3492
-4.5188517E-6,3493
-4.794255E-6,3494
-4.7656627E-6,3495
-4.4820313E-6,3496
-4.18968E-6,3497
-4.35431E-6,3498
-4.80536E-6,3499
-4.4130516E-6,3500
-4.7023304E-6,3501
-5.169439E-6,3502
-5.944794E-6,3503
-5.717417E-6,3504
-4.1290014E-6,3505
-4.7583762E-6,3506
-4.8176635E-6,3507
-6.1708756E-6,3508
-5.1475904E-6,3509
-4.2361876E-6,3510
-4.192458E-6,3511
-4.398318E-6,3512
-4.938906E-6,3513
-5.00047E-6,3514
-5.9724803E-6,3515
-4.6659734E-6,3516
-3.6155757E-6,3517
-3.978815E-6,3518
-3.4399218E-6,3519
-3.352507E-6,3520
-3.5562384E-6,3521
-6.0841626E-6,3522
-5.7020857E-6,3523
-5.7907428E-6,3524
-4.820079E-6,3525
-4.4773506E-6,3526
-3.7585621E-6,3527
-4.060828E-6,3528
-4.2815495E-6,3529
-4.1598205E-6,3530
-4.292154E-6,3531
-4.372287E-6,3532
-3.5446399E-6,3533
-4.0660216E-6,3534
-4.5540596E-6,3535
-4.9745554E-6,3536
-5.4153197E-6,3537
-4.7718913E-6,3538
-3.86969E-6,3539
-3.6155177E-6,3540
-2.8561797E-6,3541
-5.448526E-6,3542
-5.900973E-6,3543
-3.3407691E-6,3544
-2.745044E-6,3545
-2.6495527E-6,3546
-2.3655402E-6,3547
-2.7298072E-6,3548
-2.8758802E-6,3549
-2.3477714E-6,3550
-2.3156697E-6,3551
-2.2503543E-6,3552
-1.9943866E-6,3553
-2.4037552E-6,3554
-3.2869896E-6,3555
-5.4953566E-6,3556
-5.444764E-6,3557
-5.041085E-6,3558
-3.5397522E-6,3559
-3.7091038E-6,3560
-3.5056107E-6,3561
-3.6748054E-6,3562
-3.3003114E-6,3563
-4.155873E-6,3564
-1.8906183E-6,3565
-1.560327E-6,3566
-1.8019595E-6,3567
-2.7401745E-6,3568
-3.60537E-6,3569
-6.97816E-6,3570
-6.060164E-6,3571
-4.1892167E-6,3572
-4.886752E-6,3573
-4.5389747E-6,3574
-4.0788377E-6,3575
-4.6354394E-6,3576
-4.537706E-6,3577
-4.136338E-6,3578
-4.1002963E-6,3579
-4.149561E-6,3580
-5.0793096E-6,3581
-4.2229276E-6,3582
-4.5681527E-6,3583
-5.0640538E-6,3584
-5.3592903E-6,3585
-5.171438E-6,3586
-4.4906224E-6,3587
-4.236701E-6,3588
-4.130406E-6,3589
-5.36541E-6,3590
-5.4514435E-6,3591
-4.3064115E-6,3592
-3.6928682E-6,3593
-3.0245635E-6,3594
-3.8904905E-6,3595
-4.270968E-6,3596
-4.44613E-6,3597
-6.0936354E-6,3598
-4.939131E-6,3599
-4.369238E-6,3600
-3.949851E-6,3601
-4.101387E-6,3602
-3.8059238E-6,3603
-5.1174293E-6,3604
-5.7052425E-6,3605
-4.507913E-6,3606
-4.049497E-6,3607
-5.3411304E-6,3608
-5.4455772E-6,3609
-5.300659E-6,3610
-6.899906E-6,3611
-5.6954264E-6,3612
-6.9782914E-6,3613
-5.732915E-6,3614
-4.162284E-6,3615
-3.9953657E-6,3616
-4.659018E-6,3617
-4.18145E-6,3618
-4.129978E-6,3619
-4.290252E-6,3620
-4.534757E-6,3621
-5.0457033E-6,3622
-5.7116586E-6,3623
-4.759275E-6,3624
-4.7404415E-6,3625
-5.45678E-6,3626
-4.700458E-6,3627
-4.5847655E-6,3628
-4.624272E-6,3629
-5.2406185E-6,3630
-4.660181E-6,3631
-5.3734507E-6,3632
-5.722218E-6,3633
-5.251213E-6,3634
-5.358503E-6,3635
-4.617331E-6,3636
-4.6134237E-6,3637
-5.08517E-6,3638
-7.2584735E-6,3639
-5.641579E-6,3640
-5.5814767E-6,3641
-3.9713213E-6,3642
-3.4628606E-6,3643
-3.6665174E-6,3644
-4.257556E-6,3645
-5.646873E-6,3646
-5.9239305E-6,3647
-4.6489718E-6,3648
-4.04758E-6,3649
-3.6248257E-6,3650
-3.1812012E-6,3651
-2.9652826E-6,3652
-2.9587338E-6,3653
-3.0832584E-6,3654
-2.6520643E-6,3655
-2.8820293E-6,3656
-2.905899E-6,3657
-3.0937128E-6,3658
-3.7024258E-6,3659
-3.4562306E-6,3660
-3.1596603E-6,3661
-3.4534696E-6,3662
-3.5027751E-6,3663
-3.7764626E-6,3664
-3.3454078E-6,3665
-3.4570103E-6,3666
-4.8224874E-6,3667
-3.4632953E-6,3668
-3.887557E-6,3669
-3.8436597E-6,3670
-3.7670884E-6,3671
-3.0405477E-6,3672
-3.410754E-6,3673
-2.817716E-6,3674
-2.836374E-6,3675
-2.7377273E-6,3676
-2.6326738E-6,3677
-2.7864028E-6,3678
-3.0074334E-6,3679
-2.7166457E-6,3680
-2.90663E-6,3681
-3.1261127E-6,3682
-3.293838E-6,3683
-3.3257181E-6,3684
-3.2668981E-6,3685
-3.026961E-6,3686
-3.5040243E-6,3687
-3.846492E-6,3688
-3.7702828E-6,3689
-3.5824178E-6,3690
-3.3376257E-6,3691
-3.7282496E-6,3692
-3.2810567E-6,3693
-3.423681E-6,3694
-3.7482419E-6,3695
-3.3316733E-6,3696
-3.3435626E-6,3697
-3.0039587E-6,3698
-4.151857E-6,3699
-3.2446646E-6,3700
-2.9821956E-6,3701
-3.6688941E-6,3702
-2.5199863E-6,3703
-2.332843E-6,3704
-2.3797422E-6,3705
-2.281144E-6,3706
-2.8202953E-6,3707
-3.1023994E-6,3708
-2.6254959E-6,3709
-3.0842743E-6,3710
-2.7176502E-6,3711
-2.8404347E-6,3712
-2.583081E-6,3713
-2.7861815E-6,3714
-2.6186392E-6,3715
-2.5855204E-6,3716
-2.6897499E-6,3717
-3.0462254E-6,3718
-2.8219554E-6,3719
-2.7832173E-6,3720
-2.0670477E-6,3721
-2.9467649E-6,3722
-2.8356424E-6,3723
-2.565219E-6,3724
-2.717288E-6,3725
-2.6063508E-6,3726
-2.7361484E-6,3727
-2.79841E-6,3728
-2.1940423E-6,3729
-2.4153512E-6,3730
-2.0340897E-6,3731
-2.4511235E-6,3732
-2.204254E-6,3733
-2.2682098E-6,3734
-1.804263E-6,3735
-2.511855E-6,3736
-1.976474E-6,3737
-2.3764087E-6,3738
-1.7682428E-6,3739
-2.2454128E-6,3740
-2.1587996E-6,3741
-2.5793943E-6,3742
-1.8595415E-6,3743
-3.140694E-6,3744
-2.4695864E-6,3745
-2.247948E-6,3746
-1.6981788E-6,3747
-2.165097E-6,3748
-2.0921718E-6,3749
-1.9579677E-6,3750
-2.0955947E-6,3751
-1.148392E-6,3752
-1.2887951E-6,3753
-1.2100826E-6,3754
-1.3111289E-6,3755
-1.2856773E-6,3756
-1.2377277E-6,3757
-1.1723903E-6,3758
-8.8115877E-7,3759
-9.767705E-7,3760
-9.976807E-7,3761
-8.586838E-7,3762
-7.727363E-7,3763
-8.5247683E-7,3764
-9.140748E-7,3765
-8.809058E-7,3766
-8.132019E-7,3767
-8.7572283E-7,3768
-7.361205E-7,3769
-8.957824E-7,3770
-1.0270343E-6,3771
-8.2104435E-7,3772
-8.780052E-7,3773
-8.7058567E-7,3774
-8.634089E-7,3775
-7.3709504E-7,3776
-9.56088E-7,3777
-8.895161E-7,3778
-8.948234E-7,3779
-6.455203E-7,3780
-7.7258136E-7,3781
-7.4545187E-7,3782
-8.695125E-7,3783
-6.310344E-7,3784
-9.0517045E-7,3785
-7.491571E-7,3786
-7.995271E-7,3787
-6.4590716E-7,3788
-7.3232314E-7,3789
-7.090431E-7,3790
-7.356658E-7,3791
-6.1054294E-7,3792
-5.5944105E-7,3793
-4.786001E-7,3794
-4.5468698E-7,3795
-5.1309235E-7,3796
-5.783159E-7,3797
-3.7402756E-7,3798
-5.544705E-7,3799
-4.1100387E-7,3800
-5.126739E-7,3801
-4.9769574E-7,3802
-4.0530796E-7,3803
-3.4495753E-7,3804
-4.2289528E-7,3805
-4.633889E-7,3806
-4.5098304E-7,3807
-4.3527726E-7,3808
-3.7376682E-7,3809
-4.0710532E-7,3810
-4.375454E-7,3811
-4.0222835E-7,3812
-3.9187637E-7,3813
-3.654074E-7,3814
-3.1562988E-7,3815
-3.4491026E-7,3816
-3.1365497E-7,3817
-4.138996E-7,3818
-3.3540286E-7,3819
-3.247286E-7,3820
-2.627712E-7,3821
-3.3900602E-7,3822
-3.295913E-7,3823
-2.562351E-7,3824
-2.1310765E-7,3825
-2.7812231E-7,3826
-2.7224317E-7,3827
-2.5055658E-7,3828
-2.5072688E-7,3829
-2.5094982E-7,3830
-1.9729677E-7,3831
-2.3755916E-7,3832
-1.9747618E-7,3833
-1.7079175E-7,3834
-1.8136667E-7,3835
-1.717604E-7,3836
-1.4892422E-7,3837
-1.5139102E-7,3838
-1.5179059E-7,3839
-1.6210416E-7,3840
-1.4923992E-7,3841
-1.5725522E-7,3842
-1.2422235E-7,3843
-1.0548543E-7,3844
-9.490448E-8,3845
-9.175369E-8,3846
-9.2984266E-8,3847
-9.5982216E-8,3848
-8.9814634E-8,3849
-7.940455E-8,3850
-8.1248416E-8,3851
-7.06534E-8,3852
-5.992184E-8,3853
-5.2671435E-8,3854
-6.1748E-8,3855
-4.706362E-8,3856
-4.660378E-8,3857
-4.1260147E-8,3858
-4.2153584E-8,3859
-3.906237E-8,3860
-4.1513896E-8,3861
-3.6245236E-8,3862
-2.7659427E-8,3863
-3.1973507E-8,3864
-2.160646E-8,3865
-2.353229E-8,3866
-1.6977394E-8,3867
-1.9806896E-8,3868
-2.0491921E-8,3869
-2.327278E-8,3870
-1.8057873E-8,3871
-4.151246E-9,3872
-7.383467E-11,3873
