@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.029278299,6029.297,116.0,2267
0.08835425,1808.7891,35.0,2268
0.07898921,1851.8555,6.0,2269
0.07594965,516.7969,1.0,2270
0.0794779,1851.8555,29.0,2271
0.050933193,3660.6445,178.0,2272
0.09073995,2885.4492,13.0,2273
0.07815165,3660.6445,177.0,2274
0.066304184,2627.0508,13.0,2275
0.08039466,3660.6445,178.0,2276
0.07535793,2842.3828,18.0,2277
0.049367726,861.3281,19.0,2278
0.04896835,990.52734,12.0,2279
0.06703962,2928.5156,13.0,2280
0.05337312,1722.6562,10.0,2281
0.04132942,602.9297,6.0,2282
0.04662173,3402.246,22.0,2283
0.052892946,1593.457,14.0,2284
0.053486507,2368.6523,8.0,2285
0.05566607,2282.5195,27.0,2286
0.03187111,1378.125,14.0,2287
0.054099735,2153.3203,7.0,2288
0.03993758,3703.711,15.0,2289
0.06251993,3186.914,21.0,2290
0.07958417,3359.1797,13.0,2291
0.064258486,2110.254,14.0,2292
0.08400995,2067.1875,32.0,2293
0.112444,2411.7188,10.0,2294
0.13335778,2024.1211,31.0,2295
0.08769607,689.0625,11.0,2296
0.0832601,689.0625,16.0,2297
0.09051735,1722.6562,23.0,2298
0.05505692,2110.254,22.0,2299
0.08529733,1033.5938,16.0,2300
0.09336389,2583.9844,17.0,2301
0.038909726,2196.3867,11.0,2302
0.043109138,2411.7188,9.0,2303
0.0347732,2454.7852,18.0,2304
0.0338562,2583.9844,15.0,2305
0.04600706,43.066406,1.0,2306
0.07697892,1593.457,22.0,2307
0.061004423,3488.379,190.0,2308
0.09710808,3445.3125,14.0,2309
0.0769898,3746.7773,169.0,2310
0.051932205,645.9961,20.0,2311
0.108916685,1851.8555,14.0,2312
0.04902567,1205.8594,20.0,2313
0.071021914,1248.9258,20.0,2314
0.06054988,3402.246,185.0,2315
0.041588325,904.39453,2.0,2316
0.020834597,2971.582,187.0,2317
0.061342116,1679.5898,11.0,2318
0.081100345,2799.3164,29.0,2319
0.08908912,1851.8555,16.0,2320
0.058840595,344.53125,11.0,2321
0.06796652,3875.9766,24.0,2322
0.055507664,1076.6602,14.0,2323
0.080570236,3789.8438,184.0,2324
0.09271262,2067.1875,18.0,2325
0.083999276,3143.8477,16.0,2326
0.09411883,2067.1875,32.0,2327
0.030214304,1076.6602,23.0,2328
0.034186844,1076.6602,14.0,2329
0.01824366,3014.6484,27.0,2330
0.03012374,602.9297,2.0,2331
0.048146747,3057.7148,20.0,2332
0.0989185,3057.7148,14.0,2333
0.09297338,1851.8555,17.0,2334
0.08952955,4134.375,26.0,2335
0.10736742,3359.1797,34.0,2336
0.11182125,4435.84,171.0,2337
0.17712432,2239.4531,8.0,2338
0.11186799,3359.1797,33.0,2339
0.077992864,2282.5195,7.0,2340
0.10206136,1507.3242,16.0,2341
0.10047584,2239.4531,15.0,2342
0.05804976,2583.9844,9.0,2343
0.032925457,2325.586,12.0,2344
0.037701774,818.2617,27.0,2345
0.10012329,861.3281,14.0,2346
0.10142893,2411.7188,1.0,2347
0.056774303,4048.2422,171.0,2348
0.082238704,2756.25,13.0,2349
0.05081253,3273.0469,6.0,2350
0.084337786,3574.5117,70.0,2351
0.10513137,2842.3828,17.0,2352
0.077911496,2756.25,10.0,2353
0.12942718,43.066406,1.0,2354
0.07170457,2799.3164,14.0,2355
0.08647527,3832.9102,176.0,2356
0.07490266,3832.9102,16.0,2357
0.091848776,2756.25,10.0,2358
0.08041767,3531.4453,13.0,2359
0.056123894,2799.3164,11.0,2360
0.060379587,3832.9102,179.0,2361
0.079776004,3488.379,12.0,2362
0.07563973,3832.9102,14.0,2363
0.06352243,3875.9766,179.0,2364
0.06117287,3488.379,16.0,2365
0.07225555,2110.254,27.0,2366
0.1011091,3875.9766,17.0,2367
0.082014546,2110.254,16.0,2368
0.09548438,3488.379,18.0,2369
0.114948355,43.066406,2.0,2370
0.1017438,2842.3828,12.0,2371
0.09102471,387.59766,8.0,2372
0.12671459,3832.9102,173.0,2373
0.15992585,2799.3164,11.0,2374
0.073530875,387.59766,11.0,2375
0.0594492,3832.9102,181.0,2376
0.12554705,43.066406,2.0,2377
0.095059365,2110.254,8.0,2378
0.13530004,2799.3164,7.0,2379
0.104548536,430.66406,16.0,2380
0.085708894,3832.9102,176.0,2381
0.08603528,3832.9102,170.0,2382
0.06137989,1033.5938,17.0,2383
0.056034166,1076.6602,14.0,2384
0.06276648,2799.3164,19.0,2385
0.045584604,3445.3125,11.0,2386
0.06359845,2540.918,19.0,2387
0.04289794,2497.8516,42.0,2388
0.0517034,3229.9805,19.0,2389
0.054636687,2368.6523,16.0,2390
0.06770884,1119.7266,6.0,2391
0.048695702,2885.4492,15.0,2392
0.058444027,2799.3164,20.0,2393
0.124915615,1076.6602,8.0,2394
0.07016353,2368.6523,30.0,2395
0.043650486,3316.1133,9.0,2396
0.05884267,3617.5781,33.0,2397
0.07717416,2756.25,18.0,2398
0.07802084,1378.125,31.0,2399
0.055437185,1119.7266,19.0,2400
0.0709052,1033.5938,13.0,2401
0.062366493,3359.1797,10.0,2402
0.07576209,947.46094,11.0,2403
0.04127992,2799.3164,7.0,2404
0.07696669,2842.3828,7.0,2405
0.0726833,3445.3125,13.0,2406
0.066086285,43.066406,2.0,2407
0.08934941,3402.246,16.0,2408
0.07252149,3402.246,20.0,2409
0.115858875,516.7969,1.0,2410
0.13078184,3445.3125,14.0,2411
0.07746027,3746.7773,171.0,2412
0.08668163,559.8633,1.0,2413
0.054146256,3229.9805,12.0,2414
0.057522412,559.8633,1.0,2415
0.07857388,86.13281,2.0,2416
0.08540117,430.66406,3.0,2417
0.09771612,3402.246,27.0,2418
0.04732537,990.52734,30.0,2419
0.13895799,86.13281,4.0,2420
0.119043,301.46484,1.0,2421
0.054754592,5900.0977,55.0,2422
0.059027653,516.7969,13.0,2423
0.048394177,5124.9023,23.0,2424
0.041371875,4866.504,46.0,2425
0.046877194,3229.9805,5.0,2426
0.037748873,1076.6602,19.0,2427
0.05690457,2540.918,16.0,2428
0.06432462,2583.9844,11.0,2429
0.08993004,430.66406,7.0,2430
0.076709,3402.246,13.0,2431
0.08276324,3186.914,5.0,2432
0.1056194,3100.7812,11.0,2433
0.077814154,775.1953,9.0,2434
0.10056927,732.1289,14.0,2435
0.07554982,2239.4531,11.0,2436
0.07203368,1119.7266,28.0,2437
0.04876614,2540.918,34.0,2438
0.041491363,3832.9102,20.0,2439
0.035992093,1421.1914,7.0,2440
0.04533777,3617.5781,14.0,2441
0.056385085,2067.1875,27.0,2442
0.05219883,2067.1875,14.0,2443
0.036473025,3531.4453,33.0,2444
0.054046616,2799.3164,18.0,2445
0.03309684,2411.7188,9.0,2446
0.051452264,2368.6523,34.0,2447
0.035291865,5727.832,171.0,2448
0.04734761,3402.246,30.0,2449
0.048542015,2497.8516,11.0,2450
0.03748303,1119.7266,34.0,2451
0.035690933,1119.7266,29.0,2452
0.034746002,3703.711,108.0,2453
0.035722364,10120.605,27.0,2454
0.032756276,7881.1523,47.0,2455
0.04903796,602.9297,14.0,2456
0.06997212,2411.7188,42.0,2457
0.057002537,301.46484,3.0,2458
0.07253053,3273.0469,20.0,2459
0.076049075,3746.7773,63.0,2460
0.06958741,3359.1797,11.0,2461
0.084950045,602.9297,24.0,2462
0.11065765,3617.5781,12.0,2463
0.07681935,1679.5898,26.0,2464
0.08109826,3574.5117,179.0,2465
0.096987665,3574.5117,186.0,2466
0.073450364,559.8633,1.0,2467
0.05977999,3316.1133,12.0,2468
0.0659069,3574.5117,180.0,2469
0.06588366,1636.5234,20.0,2470
0.068494245,3617.5781,79.0,2471
0.09319279,43.066406,1.0,2472
0.07879539,3574.5117,174.0,2473
0.049974736,1636.5234,19.0,2474
0.07902762,2497.8516,6.0,2475
0.073483214,2583.9844,19.0,2476
0.07879185,2756.25,5.0,2477
0.06213976,473.73047,27.0,2478
0.080633365,559.8633,5.0,2479
0.05584541,3531.4453,13.0,2480
0.049670666,3186.914,14.0,2481
0.036792792,1937.9883,16.0,2482
0.038493395,3229.9805,16.0,2483
0.042394325,1033.5938,21.0,2484
0.04471231,3273.0469,19.0,2485
0.036605194,3746.7773,178.0,2486
0.046417866,3143.8477,14.0,2487
0.0480005,2583.9844,22.0,2488
0.042299923,2928.5156,8.0,2489
0.06888274,689.0625,10.0,2490
0.035602264,1765.7227,23.0,2491
0.03849962,3703.711,178.0,2492
0.017555539,3186.914,1.0,2493
0.04496766,3402.246,17.0,2494
0.04984954,3316.1133,20.0,2495
0.045202143,430.66406,1.0,2496
0.07189707,3359.1797,46.0,2497
0.06576391,2799.3164,24.0,2498
0.10302023,2885.4492,19.0,2499
0.1015233,258.39844,9.0,2500
0.08901835,3832.9102,193.0,2501
0.06731755,2497.8516,16.0,2502
0.072359495,559.8633,4.0,2503
0.0705466,2454.7852,9.0,2504
0.076034136,1679.5898,10.0,2505
0.089368515,1421.1914,6.0,2506
0.06507806,559.8633,7.0,2507
0.05107059,645.9961,2.0,2508
0.05300248,2756.25,17.0,2509
0.07057206,1981.0547,17.0,2510
0.06739696,2540.918,9.0,2511
0.055776622,2540.918,21.0,2512
0.046457183,2583.9844,19.0,2513
0.051762827,2583.9844,24.0,2514
0.058751617,516.7969,5.0,2515
0.07154039,2885.4492,13.0,2516
0.061743278,1248.9258,15.0,2517
0.0675787,2153.3203,6.0,2518
0.037599754,3574.5117,11.0,2519
0.038385585,1464.2578,11.0,2520
0.035405364,3574.5117,15.0,2521
0.03846401,3273.0469,9.0,2522
0.043379433,2928.5156,21.0,2523
0.048341196,904.39453,20.0,2524
0.068420574,1421.1914,8.0,2525
0.102917075,2196.3867,7.0,2526
0.07970682,258.39844,1.0,2527
0.060229745,3574.5117,178.0,2528
0.05436853,3229.9805,17.0,2529
0.05939663,473.73047,3.0,2530
0.06990985,2842.3828,197.0,2531
0.06551296,2799.3164,24.0,2532
0.07627672,947.46094,9.0,2533
0.06318345,3531.4453,18.0,2534
0.045549855,3402.246,6.0,2535
0.046967223,1248.9258,25.0,2536
0.047654595,2583.9844,9.0,2537
0.050675996,4952.6367,39.0,2538
0.06323704,2196.3867,17.0,2539
0.033583757,904.39453,8.0,2540
0.07423774,2239.4531,22.0,2541
0.058895,2713.1836,8.0,2542
0.07320412,2454.7852,12.0,2543
0.05224644,775.1953,38.0,2544
0.08504362,2454.7852,40.0,2545
0.047790226,2799.3164,4.0,2546
0.06887859,2411.7188,14.0,2547
0.03317742,3316.1133,12.0,2548
0.038430847,2885.4492,18.0,2549
0.03503494,1593.457,5.0,2550
0.041729618,2971.582,9.0,2551
0.055519693,2153.3203,5.0,2552
0.05546304,1076.6602,14.0,2553
0.045889046,3186.914,38.0,2554
0.035904665,2713.1836,28.0,2555
0.042292178,3359.1797,76.0,2556
0.047264863,5986.2305,123.0,2557
0.042809118,5297.168,145.0,2558
0.04073686,2153.3203,5.0,2559
0.04657746,2799.3164,3.0,2560
0.036137782,1033.5938,12.0,2561
0.03354702,2799.3164,8.0,2562
0.051273007,516.7969,9.0,2563
0.029422771,1722.6562,7.0,2564
0.033723433,8354.883,98.0,2565
0.045607094,3402.246,13.0,2566
0.052169483,2411.7188,27.0,2567
0.04119847,3617.5781,15.0,2568
0.055171825,3875.9766,197.0,2569
0.04513922,645.9961,2.0,2570
0.04139581,2885.4492,5.0,2571
0.049163293,3229.9805,13.0,2572
0.05906368,2411.7188,16.0,2573
0.06088218,1119.7266,18.0,2574
0.08047512,516.7969,14.0,2575
0.090990715,2497.8516,21.0,2576
0.0948571,516.7969,14.0,2577
0.06486503,473.73047,5.0,2578
0.1183164,1894.9219,14.0,2579
0.06780485,1033.5938,14.0,2580
0.06299844,3574.5117,177.0,2581
0.061071366,3703.711,32.0,2582
0.042342603,602.9297,6.0,2583
0.054480914,301.46484,6.0,2584
0.03324957,3316.1133,10.0,2585
0.034510884,387.59766,5.0,2586
0.02581662,5081.836,191.0,2587
0.054477066,1981.0547,31.0,2588
0.07459634,2713.1836,10.0,2589
0.043454956,2799.3164,14.0,2590
0.052932363,3359.1797,55.0,2591
0.08907968,3617.5781,180.0,2592
0.08737381,2583.9844,9.0,2593
0.046849333,3143.8477,17.0,2594
0.050170414,2713.1836,196.0,2595
0.06137244,2540.918,17.0,2596
0.09087585,2928.5156,16.0,2597
0.06205369,1076.6602,36.0,2598
0.06934433,3703.711,175.0,2599
0.1281185,2067.1875,10.0,2600
0.0911542,2368.6523,5.0,2601
0.089097,2497.8516,14.0,2602
0.07287602,2713.1836,20.0,2603
0.062821075,2713.1836,16.0,2604
0.0752294,2067.1875,30.0,2605
0.09852672,1033.5938,14.0,2606
0.08568192,2067.1875,25.0,2607
0.0447834,2110.254,15.0,2608
0.05147095,3746.7773,195.0,2609
0.049505863,2110.254,24.0,2610
0.045460075,732.1289,10.0,2611
0.05260585,3789.8438,52.0,2612
0.050623063,559.8633,12.0,2613
0.044627845,1679.5898,22.0,2614
0.045443717,7795.0195,169.0,2615
0.06119107,3316.1133,15.0,2616
0.05257578,3186.914,13.0,2617
0.036463708,3703.711,84.0,2618
0.05032654,3273.0469,9.0,2619
0.027978385,3273.0469,41.0,2620
0.051057447,559.8633,5.0,2621
0.053176343,8484.082,63.0,2622
0.040870693,2885.4492,17.0,2623
0.057997532,2454.7852,16.0,2624
0.05604272,1851.8555,11.0,2625
0.064492345,732.1289,19.0,2626
0.049018357,1679.5898,3.0,2627
0.08871404,516.7969,11.0,2628
0.059035514,3402.246,19.0,2629
0.06248823,516.7969,18.0,2630
0.06175997,516.7969,8.0,2631
0.07935486,1851.8555,19.0,2632
0.052028168,2799.3164,15.0,2633
0.07744674,3445.3125,191.0,2634
0.08606897,2239.4531,16.0,2635
0.07542643,1937.9883,7.0,2636
0.088954836,3574.5117,201.0,2637
0.045910712,947.46094,3.0,2638
0.054899156,2411.7188,12.0,2639
0.038317323,2497.8516,4.0,2640
0.054284424,3531.4453,24.0,2641
0.052746333,2368.6523,14.0,2642
0.038274746,2454.7852,37.0,2643
0.035960693,947.46094,10.0,2644
0.044140894,2497.8516,14.0,2645
0.052313957,1119.7266,16.0,2646
0.037464146,3574.5117,14.0,2647
0.048741583,2799.3164,21.0,2648
0.058987882,2497.8516,22.0,2649
0.058047965,3789.8438,174.0,2650
0.11175695,3789.8438,174.0,2651
0.097752415,2196.3867,6.0,2652
0.115369394,301.46484,10.0,2653
0.087210536,2153.3203,7.0,2654
0.109243676,2153.3203,9.0,2655
0.11956098,3703.711,35.0,2656
0.09461752,344.53125,4.0,2657
0.08915148,2497.8516,9.0,2658
0.071494214,602.9297,17.0,2659
0.04980925,602.9297,10.0,2660
0.05935176,602.9297,8.0,2661
0.061993092,2454.7852,12.0,2662
0.043944173,2497.8516,30.0,2663
0.04906421,2239.4531,29.0,2664
0.0474105,3875.9766,181.0,2665
0.07718378,1894.9219,21.0,2666
0.074042834,1851.8555,22.0,2667
0.054468524,1851.8555,22.0,2668
0.04730219,2756.25,34.0,2669
0.064418145,1076.6602,13.0,2670
0.053009443,1894.9219,13.0,2671
0.05798791,1378.125,9.0,2672
0.053700656,2540.918,25.0,2673
0.035612624,2067.1875,8.0,2674
0.059470702,2670.1172,12.0,2675
0.0520984,3488.379,22.0,2676
0.077689916,1894.9219,19.0,2677
0.060600046,3531.4453,23.0,2678
0.051187314,1378.125,28.0,2679
0.052738443,3746.7773,66.0,2680
0.0695042,516.7969,8.0,2681
0.10904025,2411.7188,6.0,2682
0.063062795,3445.3125,14.0,2683
0.0925157,947.46094,23.0,2684
0.062602825,947.46094,7.0,2685
0.08551947,947.46094,15.0,2686
0.11695943,602.9297,12.0,2687
0.11193655,947.46094,2.0,2688
0.07620365,947.46094,2.0,2689
0.084277876,3100.7812,18.0,2690
0.115050726,2497.8516,10.0,2691
0.06961316,3143.8477,16.0,2692
0.08150345,387.59766,1.0,2693
0.09502952,2756.25,12.0,2694
0.07254355,2971.582,13.0,2695
0.066667974,3229.9805,66.0,2696
0.05279957,2067.1875,18.0,2697
0.08457759,3488.379,7.0,2698
0.077356115,602.9297,32.0,2699
0.09936227,3617.5781,178.0,2700
0.08647749,3574.5117,15.0,2701
0.07647753,3617.5781,17.0,2702
0.103238024,3617.5781,30.0,2703
0.08794866,1937.9883,13.0,2704
0.055995338,3273.0469,13.0,2705
0.0511404,602.9297,5.0,2706
0.062699236,3660.6445,24.0,2707
0.028775748,3574.5117,190.0,2708
0.049704086,3229.9805,13.0,2709
0.040349025,1464.2578,20.0,2710
0.048527904,2713.1836,12.0,2711
0.041408084,3316.1133,10.0,2712
0.03956163,2756.25,7.0,2713
0.04584103,3617.5781,10.0,2714
0.047560025,3746.7773,175.0,2715
0.047814265,2842.3828,14.0,2716
0.047901973,3402.246,12.0,2717
0.041355696,1291.9922,23.0,2718
0.061095115,2670.1172,200.0,2719
0.04785023,2670.1172,7.0,2720
0.045572594,2713.1836,18.0,2721
0.0501958,2540.918,52.0,2722
0.045706127,2885.4492,15.0,2723
0.040769458,3789.8438,57.0,2724
0.0797012,818.2617,14.0,2725
0.042276997,1679.5898,11.0,2726
0.056842603,1335.0586,6.0,2727
0.033784896,1119.7266,30.0,2728
0.05692666,473.73047,2.0,2729
0.04227395,1119.7266,14.0,2730
0.081564486,2540.918,7.0,2731
0.0961271,602.9297,7.0,2732
0.05658869,2799.3164,32.0,2733
0.07196699,1765.7227,18.0,2734
0.08579359,1765.7227,5.0,2735
0.08545474,2756.25,199.0,2736
0.09026689,1722.6562,13.0,2737
0.12106142,129.19922,5.0,2738
0.06211371,2110.254,24.0,2739
0.10985553,1076.6602,8.0,2740
0.06629178,2067.1875,9.0,2741
0.036914434,2067.1875,208.0,2742
0.05383526,1378.125,16.0,2743
0.038897175,1722.6562,14.0,2744
0.045719773,3531.4453,191.0,2745
0.1240666,1981.0547,19.0,2746
0.1169156,86.13281,2.0,2747
0.094532944,2799.3164,7.0,2748
0.10435089,2842.3828,9.0,2749
0.08544301,3789.8438,73.0,2750
0.11395182,2842.3828,7.0,2751
0.09594207,2756.25,10.0,2752
0.12294513,3660.6445,179.0,2753
0.10790847,2756.25,6.0,2754
0.074058674,3445.3125,15.0,2755
0.04416009,1248.9258,15.0,2756
0.04311512,2971.582,15.0,2757
0.05316937,2368.6523,6.0,2758
0.06943677,2928.5156,16.0,2759
0.097721264,2110.254,25.0,2760
0.091314904,2454.7852,15.0,2761
0.083733685,2067.1875,11.0,2762
0.13600257,1722.6562,15.0,2763
0.11771981,2110.254,5.0,2764
0.13271335,1765.7227,13.0,2765
0.08911587,2024.1211,14.0,2766
0.043701053,3273.0469,19.0,2767
0.033222757,1248.9258,17.0,2768
0.027105704,2454.7852,38.0,2769
0.014553099,2239.4531,29.0,2770
0.02794851,2670.1172,8.0,2771
0.055621386,3703.711,174.0,2772
0.09167516,3660.6445,18.0,2773
0.0969679,3359.1797,19.0,2774
0.047668453,3660.6445,28.0,2775
0.057135258,3445.3125,20.0,2776
0.050170753,3617.5781,7.0,2777
0.072914444,3273.0469,17.0,2778
0.0734674,4048.2422,169.0,2779
0.090010256,129.19922,3.0,2780
0.050696816,4048.2422,169.0,2781
0.057170518,732.1289,10.0,2782
0.037701607,3273.0469,38.0,2783
0.061253894,3057.7148,71.0,2784
0.059092857,3703.711,22.0,2785
0.111276545,387.59766,8.0,2786
0.09812084,3875.9766,167.0,2787
0.06875361,387.59766,6.0,2788
0.059850544,3359.1797,11.0,2789
0.071415596,43.066406,2.0,2790
0.10714402,2411.7188,41.0,2791
0.06828443,689.0625,16.0,2792
0.054845616,2411.7188,32.0,2793
0.101768345,2411.7188,42.0,2794
0.06473973,689.0625,16.0,2795
0.12117511,2411.7188,9.0,2796
0.11642512,387.59766,6.0,2797
0.115183085,3143.8477,8.0,2798
0.087474726,3531.4453,11.0,2799
0.07535726,732.1289,6.0,2800
0.07780871,3488.379,182.0,2801
0.0750964,3488.379,179.0,2802
0.0650197,3617.5781,18.0,2803
0.0899529,344.53125,4.0,2804
0.0773375,1033.5938,33.0,2805
0.097292885,2799.3164,20.0,2806
0.06773657,3143.8477,10.0,2807
0.091701105,2799.3164,4.0,2808
0.0848047,3875.9766,172.0,2809
0.09235297,301.46484,6.0,2810
0.100205906,3832.9102,176.0,2811
0.088629335,430.66406,6.0,2812
0.09158973,3488.379,15.0,2813
0.103079565,3488.379,13.0,2814
0.07885215,473.73047,8.0,2815
0.07448137,2799.3164,11.0,2816
0.06481889,3875.9766,63.0,2817
0.09000896,3143.8477,10.0,2818
0.07829182,689.0625,16.0,2819
0.079820596,689.0625,14.0,2820
0.06537522,430.66406,9.0,2821
0.063242875,2368.6523,35.0,2822
0.03575448,3617.5781,184.0,2823
0.04151839,2411.7188,9.0,2824
0.045313034,1765.7227,29.0,2825
0.06289953,2454.7852,24.0,2826
0.10442503,3832.9102,41.0,2827
0.08413317,3789.8438,197.0,2828
0.0862983,1033.5938,11.0,2829
0.077750966,2799.3164,42.0,2830
0.058674164,2583.9844,34.0,2831
0.078531966,2756.25,14.0,2832
0.07173564,3488.379,181.0,2833
0.07153506,2540.918,35.0,2834
0.11750831,1421.1914,13.0,2835
0.04367111,3660.6445,62.0,2836
0.03707494,2670.1172,27.0,2837
0.04253808,3359.1797,17.0,2838
0.05251526,2713.1836,11.0,2839
0.06638164,2756.25,10.0,2840
0.10607325,387.59766,1.0,2841
0.080813795,3143.8477,14.0,2842
0.09883082,947.46094,22.0,2843
0.1056291,602.9297,2.0,2844
0.13050765,602.9297,7.0,2845
0.10081066,3143.8477,12.0,2846
0.119149365,645.9961,5.0,2847
0.08209866,2497.8516,9.0,2848
0.1375812,129.19922,7.0,2849
0.07043033,2454.7852,10.0,2850
0.058818642,3660.6445,14.0,2851
0.06719755,43.066406,1.0,2852
0.053759463,1765.7227,17.0,2853
0.059742562,602.9297,4.0,2854
0.06429038,3746.7773,197.0,2855
0.09847794,3746.7773,73.0,2856
0.060646772,2627.0508,16.0,2857
0.102077186,3746.7773,178.0,2858
0.051892232,4048.2422,178.0,2859
0.075720154,3402.246,19.0,2860
0.07023079,43.066406,1.0,2861
0.06306317,1291.9922,12.0,2862
0.04097082,3445.3125,14.0,2863
0.045630462,5900.0977,29.0,2864
0.06730979,5124.9023,50.0,2865
0.05523552,1119.7266,25.0,2866
0.05054992,2799.3164,17.0,2867
0.049426053,5469.4336,23.0,2868
0.050384063,2239.4531,16.0,2869
0.0627516,2411.7188,35.0,2870
0.07955615,4134.375,160.0,2871
0.064350314,2239.4531,28.0,2872
0.13171983,2971.582,9.0,2873
0.09326378,3316.1133,16.0,2874
0.076102614,2971.582,10.0,2875
0.04361431,3703.711,170.0,2876
0.05205159,1378.125,30.0,2877
0.05104311,1421.1914,36.0,2878
0.049133226,3531.4453,10.0,2879
0.07203711,3186.914,16.0,2880
0.059864357,2497.8516,8.0,2881
0.083974175,2756.25,7.0,2882
0.05717588,3919.043,170.0,2883
0.10787658,3789.8438,175.0,2884
0.08943432,2842.3828,3.0,2885
0.07193376,602.9297,11.0,2886
0.066768944,3703.711,64.0,2887
0.09384539,2368.6523,2.0,2888
0.066261634,3703.711,174.0,2889
0.089349985,3617.5781,13.0,2890
0.04093768,3359.1797,21.0,2891
0.04477171,2497.8516,10.0,2892
0.036806196,3703.711,11.0,2893
0.043807402,1119.7266,19.0,2894
0.04821078,2885.4492,19.0,2895
0.090181924,2971.582,12.0,2896
0.09611738,2971.582,17.0,2897
0.096994355,2368.6523,6.0,2898
0.111581065,516.7969,23.0,2899
0.08188047,2842.3828,16.0,2900
0.10105308,2196.3867,20.0,2901
0.08554859,2497.8516,6.0,2902
0.07248512,3057.7148,9.0,2903
0.08337496,2799.3164,12.0,2904
0.058628134,2842.3828,11.0,2905
0.06399742,2799.3164,14.0,2906
0.08504498,3574.5117,180.0,2907
0.06897208,3014.6484,11.0,2908
0.07834666,2756.25,197.0,2909
0.07599276,2497.8516,12.0,2910
0.07366357,2799.3164,5.0,2911
0.05191363,2842.3828,13.0,2912
0.08050517,3875.9766,27.0,2913
0.06888744,3057.7148,12.0,2914
0.07731374,473.73047,3.0,2915
0.10080535,2799.3164,15.0,2916
0.061816126,2799.3164,15.0,2917
0.075624056,3617.5781,16.0,2918
0.11217993,2799.3164,16.0,2919
0.09661498,3660.6445,26.0,2920
0.079827674,2110.254,7.0,2921
0.06053015,3316.1133,12.0,2922
0.038106423,2239.4531,13.0,2923
0.049975708,1076.6602,24.0,2924
0.036586933,3057.7148,25.0,2925
0.051214136,3617.5781,18.0,2926
0.052876804,3359.1797,20.0,2927
0.035255197,3746.7773,44.0,2928
0.047459383,2799.3164,22.0,2929
0.0584724,3574.5117,14.0,2930
0.04672085,818.2617,7.0,2931
0.0549195,1636.5234,1.0,2932
0.03930005,473.73047,7.0,2933
0.049584832,1033.5938,18.0,2934
0.047663692,3531.4453,183.0,2935
0.05216553,2971.582,12.0,2936
0.10815843,2971.582,6.0,2937
0.08142428,559.8633,5.0,2938
0.1029108,2799.3164,10.0,2939
0.102072224,1722.6562,14.0,2940
0.061960135,1722.6562,9.0,2941
0.07333771,2713.1836,18.0,2942
0.08726963,689.0625,4.0,2943
0.10762302,1722.6562,17.0,2944
0.097259074,86.13281,2.0,2945
0.09036002,2411.7188,19.0,2946
0.13878873,2067.1875,19.0,2947
0.08515327,3014.6484,18.0,2948
0.068177596,2885.4492,76.0,2949
0.054811202,1981.0547,14.0,2950
0.056720406,344.53125,1.0,2951
0.074284606,3402.246,23.0,2952
0.068927005,3703.711,183.0,2953
0.09595172,344.53125,9.0,2954
0.098799385,2454.7852,28.0,2955
0.08284084,43.066406,1.0,2956
0.0714301,3402.246,18.0,2957
0.062041637,2497.8516,10.0,2958
0.08575587,645.9961,8.0,2959
0.07667434,3445.3125,182.0,2960
0.07559351,645.9961,7.0,2961
0.04401448,2497.8516,20.0,2962
0.07741405,947.46094,15.0,2963
0.09086983,3445.3125,12.0,2964
0.11701757,3746.7773,14.0,2965
0.058573466,2799.3164,14.0,2966
0.0518864,2024.1211,7.0,2967
0.0874816,2799.3164,6.0,2968
0.1019855,2454.7852,9.0,2969
0.07000939,3402.246,21.0,2970
0.08540324,2799.3164,13.0,2971
0.09606565,2411.7188,7.0,2972
0.07498621,2497.8516,13.0,2973
0.029494487,1291.9922,13.0,2974
0.0368643,3617.5781,47.0,2975
0.04370299,3273.0469,12.0,2976
0.031328116,2497.8516,12.0,2977
0.038371593,947.46094,11.0,2978
0.080277964,516.7969,4.0,2979
0.069737405,3014.6484,11.0,2980
0.08168867,3100.7812,19.0,2981
0.08176069,3057.7148,17.0,2982
0.0859764,3057.7148,14.0,2983
0.057835024,3402.246,16.0,2984
0.071603164,3316.1133,20.0,2985
0.06749996,3875.9766,15.0,2986
0.054930378,2497.8516,14.0,2987
0.116224386,2799.3164,10.0,2988
0.10266357,3617.5781,20.0,2989
0.074448176,2196.3867,22.0,2990
0.047431197,2411.7188,12.0,2991
0.04725874,861.3281,7.0,2992
0.070772424,2110.254,27.0,2993
0.048499435,3402.246,13.0,2994
0.054976508,3316.1133,22.0,2995
0.07341884,516.7969,2.0,2996
0.05620737,3660.6445,173.0,2997
0.065894,3402.246,13.0,2998
0.07963788,559.8633,13.0,2999
0.08580746,2067.1875,12.0,3000
0.072315335,1550.3906,25.0,3001
0.05284847,2756.25,15.0,3002
0.040601447,3875.9766,175.0,3003
0.035196353,2497.8516,8.0,3004
0.041386914,3057.7148,14.0,3005
0.058644608,3445.3125,31.0,3006
