@RELATION ClassificationSet

@ATTRIBUTE 'Mean_1(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Mean_1(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC

@DATA
293.0609085581397,722.1685234637677,153.7662265674419,591.0972129271728,8.844544544186045,3.870471223669909,6.793940261860467,13.275791309334847
290.67552652777783,528.6926570287864,152.81183827314817,502.7308057748303,9.124998402314814,6.1681806146583025,7.570944110648151,13.34613922128972
287.16851138888893,634.8222166509483,151.21195853703705,606.6255431703606,8.962866131481476,7.310817532009562,8.355629216203702,15.287452101424359
280.93244695852565,619.5453484427516,145.42090791244246,651.3148222238456,8.894248063594471,11.51990087098735,8.560167694930877,14.854408072189987
283.2127886111112,574.1404385530499,144.84885359722216,679.2288294273048,9.531745544444444,21.58184797036295,8.960385483333331,22.3695434164398
285.6350539880952,602.9054976227997,146.37381777976185,798.2119946656514,9.591534604166663,21.03466981349396,9.158342418452376,22.87222290858197
300.86007758139556,630.2913084812951,155.2342177534883,495.430579880677,10.133836780930233,13.634538900478386,5.466634249302328,3.2053100421833367
303.296437175926,662.1172081778479,155.7045209398149,358.8227359758163,6.505862954166667,9.7820896393855,4.559397405555554,2.3609738861445617
294.42597263888894,901.9950882379303,145.5942646018519,700.149820358457,8.980751630555552,39.79519656590406,6.187178314351853,13.885149037878538
287.73040990783437,681.0407529315428,138.8343595990784,680.7359033927601,13.596766874193543,33.14582816891285,8.487801573732721,14.429954745558657
294.20762328703717,589.5996007416567,145.61099277314824,517.3326007793,11.358887743055554,30.09023393231732,8.223234350000006,26.421312834412916
302.64812875000024,603.642892815841,152.6505511964285,509.0696571521271,9.410800857738101,18.034866469225225,7.239339022023813,27.632218704038028
302.66989409302323,938.8150374336133,161.5730637255815,584.6844837853696,11.220458760000005,55.519124960177585,7.6224664884651165,137.19921541974125
296.45085458333364,453.29918759527317,155.61376386111112,515.1838351265936,16.110505030092604,25.495275723232773,7.585639091203709,30.83328895585854
300.12092189814814,582.873941950561,160.74760006018516,612.8169464394903,22.53307271249999,484.08473697308483,18.81224487916667,551.6713354978007
306.0819324884793,728.780642673273,167.42942961290322,610.1278126539369,30.47932980875575,674.2002490018494,35.76240309861752,622.8917929539537
310.13432643518524,900.0082036344621,168.5136358564814,706.7477582750206,33.341288543055555,431.954824857322,40.29596648055556,402.55109202519515
310.137354351852,750.9421575247302,168.21891923148146,667.6617769471377,29.165636477314823,310.985769106082,34.17921036064816,341.8572312410849
309.50237580645165,587.0235757296796,166.49283281105983,597.1567139429117,21.35840424239632,161.9824437542428,27.5907792751152,202.48838743184936
309.81303212962985,566.6417411753239,165.24142995370366,576.3981194120134,21.77474976990741,207.1624748105303,29.521791866666668,250.00145116442096
294.47054226851895,629.1735826966448,156.66116592129626,502.5214667848039,28.05289156388888,252.23101487930177,33.732986532407416,207.79009091433568
288.2710721658989,493.79749053353527,153.55470840552996,507.2456451940772,26.603962176497685,255.77639323172914,28.95272652580644,197.0539891245583
310.9695578240743,1048.7143188296675,166.5587799537037,860.9677314255824,17.086521831481466,173.72929277764874,18.45664114490741,132.2822623859471
326.87399627272725,1032.1091478522267,176.03109481818183,937.1933030697123,11.712438581818189,30.587255450743704,13.48317307,31.364713448915566
298.19678074418596,528.8057701622458,161.30848597674427,500.6760729955244,20.359659414883723,321.5097564486864,23.549130650232573,323.25462241151075
298.8825491203705,435.1261740055325,160.9599602546296,488.5712771558388,29.47014492314814,569.0263524854186,33.14382677777777,452.0051939454224
298.7852613425926,427.2714422596194,161.34825346759263,580.2093160535237,43.289657143518525,1029.692988692118,43.684279006481475,456.05299721033265
305.1108464976958,651.728147759127,166.14255711059917,706.7748898411232,36.39249375069124,1037.8196955579197,34.36654204516129,490.3629385456567
308.05574333333345,849.6139847106165,166.12531860648153,730.9962252841207,22.479234920833317,289.3987257232894,24.93581582175926,254.96394477477008
307.14127050925924,841.2183920460992,166.13596791203693,749.153233187532,22.29012654027778,237.977864943663,25.287544399074076,216.05138527149424
306.82681511520735,681.624063539548,167.39212467281098,714.025450696652,24.253093737788024,364.91017112848897,26.448551627649763,256.8245919835668
309.6607735185185,824.8286501043578,168.95717479629639,634.9979457841888,30.779778816666674,512.1088557500802,30.913997621296303,241.63360735213845
316.3690634722222,855.0308193538525,170.97178382870374,670.0755962397044,24.398745621296317,394.6515856556635,25.27858564583333,194.98021308418333
311.5647244700463,740.8914666165688,169.84399251152075,805.6349000784704,20.129291524884792,273.50893889411003,21.7851703640553,192.7693937103591
310.9020286111113,744.5377659916455,175.11607612962965,911.9280042800243,20.57495433379629,298.25017883044694,20.94023448240742,193.3182443276608
315.0934574545456,731.2052385039522,180.8213820909091,838.1074684924929,15.92782996727273,130.98836441217546,17.38999214363636,110.6834730167219
295.3387022790698,428.8606706949255,157.0350931209302,448.3377425614081,10.6681662339535,94.13594109119605,18.415376117674413,233.15666081944886
295.8555189351854,445.3291479436438,153.67045996759265,436.59518961168726,7.688826393981481,45.470298826486484,12.980593954166668,155.82302068854185
294.9873043055558,469.28731614179776,153.34493740277773,433.5221057655782,7.881242056481481,24.18246838462248,13.526541179629627,140.42880934794198
296.2217031336405,433.63988581909626,154.26569406912432,449.44980562262293,12.28445855852534,112.8268834753151,19.030174484792628,234.19506573351362
299.6748212500003,460.15195989876435,158.43169707407412,552.3550742925546,18.467276993981475,215.26424003898683,27.39484398379632,265.6043585326743
305.15087888888917,760.128495444195,165.81183410185187,664.915711395578,16.15607783842592,169.87566579165116,24.26838973287038,219.02311318305595
309.3045910138249,944.300821795449,168.2433795852534,751.7316910342442,14.015438386175106,130.5044427121765,19.914548618894024,197.28768147301102
301.8645568055556,831.4160617916923,162.59656643518514,795.9227778760228,16.215460949537036,136.38653445153253,24.05309803055556,197.27916609809643
299.3480167592594,680.3438123597641,161.1991722407408,741.6178903759413,14.714413403703702,67.82436514818227,22.407060345370354,126.87862177898275
289.5799462211982,773.8849843535639,153.6857634101383,585.3280963323715,11.447251891705072,46.0119594670175,17.077832591244235,115.9616902524151
290.2980470370372,684.5998063623979,152.48107513888894,463.1451699941302,12.301619707870369,71.43523641330522,20.14042716759261,184.7754964321788
301.5510049090909,521.7292293216993,159.6235754909091,451.36763070953106,15.325503431818182,102.81836691305459,26.198186833636353,193.62424279018072
315.35635706976757,1287.8032294120155,176.56843323720923,1060.140642450352,64.92744632697675,1167.8001560871546,50.73418966976746,307.5286425857702
316.54036768518534,1288.1638569162026,177.38098724074072,1098.8327830429732,73.40410589722221,933.4801331217444,53.59857960648147,214.9654137690902
315.20900277777764,949.7464366885574,176.68836543518515,935.5331632764421,67.91672507175927,1142.6644439938234,50.541911669675905,318.8255350560881
324.70033281106,1379.5060866744172,182.971989953917,1084.3723902999814,59.51855336912443,1097.5751360463046,47.14629916428575,257.19930717761196
335.13013388888925,1566.3110763384602,185.97917708333335,1158.3951878593773,41.37485508564815,985.9511229441906,37.28625830601852,342.4216263763291
326.7515412962962,1478.8876252013129,179.6374451203703,1023.9574320906438,38.26830407685185,1159.7700478042177,33.84701288425925,423.8801768637935
322.0396469585255,1305.6162435554058,177.67651159446996,854.8438421901196,42.26493417050691,1249.4006714142558,38.41266089976957,428.59976990485467
334.01514328703684,2035.3164913184157,183.53604060185185,1025.7705171196624,38.493061002314825,947.2153789047154,38.012473342361126,357.72730582422287
338.1261877777776,1982.4555007775432,186.24640189814818,1046.9236968213734,37.5458408337963,921.0887446784784,35.934064614351826,349.2014582818128
334.7097959907834,1585.2254157360303,185.61524686635937,1138.8590453112338,32.128612006451625,962.8659835852475,31.385159302764976,405.20313571333634
333.5647086574075,1550.5049011080473,187.67170949074068,1294.8431509073232,35.95256619768519,1052.0825204939117,34.61208823425926,369.3682071895848
332.02465600000005,1256.199118422267,187.61470945454542,1141.203487046047,42.54766740363638,1089.9171419038146,39.52299583636363,301.0647697808467
303.56006674418614,832.7206902533395,169.5683002930233,761.304378301791,35.72130250883722,305.5886263744147,35.23856426511627,230.69516099212535
301.6922244907407,535.389744509481,168.33208765740753,776.5915454484361,34.37524864351851,259.17123987744316,32.56704392592592,173.3766872872753
298.6903132870371,514.6545114242704,166.98908229166662,814.7023166116237,35.299810087962946,265.58940529523744,33.51659683333334,158.2880205777619
300.0343774193548,549.434418971471,165.85133216129046,762.4331075168924,36.62481053456221,305.9442397441405,35.96697966359446,187.268229492391
297.6581893518519,555.9544020472026,165.95720729166666,846.9955574374479,38.37079020833333,335.19470878420896,37.136159625000005,212.52981680436514
299.91002768518524,603.9965984994055,165.99898064814818,850.7964084943404,31.69467803240741,350.44980236731266,30.704736990740738,209.73790106596348
310.7662468663598,749.5340376808814,174.14060137788007,818.1148785334364,26.05896033087557,350.2789794379902,28.30725480414747,259.39739268998227
308.7574570370371,840.6652800821939,170.52397580555555,873.7076623915584,27.292388688888877,275.6365680910207,28.176016972222207,245.9492260226567
311.1901315277777,924.3106322477402,169.921396587963,994.8880174267448,28.017750746296297,210.6302558012032,24.901417049074066,165.76135022270068
319.1994611059908,1048.8875231461107,182.48320773732732,1150.4106031804956,30.54107968709677,333.0487761688528,28.896516663133657,260.54129434176264
314.7525134722221,1209.1615555573023,180.0867071574075,1202.4249982502838,30.311842885648154,368.63987612684156,28.442666397222226,246.4968325816288
314.9629101818182,1187.1873536503879,178.27850387272727,1140.4381485034617,27.90983673636362,309.40928266382014,23.87251052181818,137.713173305321
305.6423333953488,475.15470891157133,170.49413130232557,634.8766854495825,27.36657297116279,342.7540892311156,21.064380655813956,84.91085129563272
306.8277275462963,688.2715711929094,168.7555284490741,804.2437626725134,23.1816901462963,224.23209298136575,19.777696601851844,91.79507202008918
307.28334388888896,650.7752949941647,161.59774716203702,831.9089638460327,19.181573155555558,187.9590242980854,17.52779899907407,87.5061364942561
307.8704470506913,650.6321193032943,161.7126999262672,882.962503860244,17.542336490322583,164.95990264522476,17.02409275437787,83.18137675459329
301.15224189814813,983.2653660104374,164.27906003240747,937.3392585458686,16.79585787638889,135.70547550229912,15.921924714351862,67.44942883842337
301.0067081547619,1188.6526328711548,160.27971761309524,850.8755161384312,14.335543209523806,94.47867091767442,14.653326001190473,53.05385086459021
362.39487716279046,2425.810437583828,183.07043641860474,800.6829470145835,6.24169636,15.809802242328015,7.383061141255807,36.217487608234265
345.42185032407406,2027.9038392428165,176.07826249999994,789.1049253902692,7.230321921296296,11.987357304631633,7.940082176388888,15.195751231987513
323.9185607870368,1781.9038825376804,171.70337488888893,972.92298591604,10.684655436111111,52.21918472335477,10.250256927314815,36.917915683438714
310.92394640553005,1508.962595506983,170.99325686635947,1259.537848985949,17.625976896313365,71.75225476246541,12.946477320276493,33.26364629796487
306.3113299537036,1459.9726804540126,167.8683864537037,1195.5245235044317,20.756737401851844,75.54738645590783,13.189269307407413,35.33100979263912
311.4041693452381,1819.1358685665768,171.6963768690477,1193.4439910279489,20.829539482738102,97.06047410153828,13.69034214702381,40.382246927467435
323.93708567441865,124311.56854464421,161.03818087906973,774.3328657478074,17.21929150790697,341.01084339240913,13.685732661860463,167.56318730358407
305.5100573611112,1060.639795139877,160.7335024675926,890.5362394692042,22.82039725694444,284.3824757718429,15.522174099537027,75.3496825671575
294.39550620370386,1363.096741807864,144.67160359259267,795.3490525599477,15.944563245833328,130.6469579717658,13.82371163981482,88.75516834552056
295.1509857603686,1287.9261395052,145.47307872350225,701.469104009885,12.972408107834102,72.5846735682164,12.655739064516135,83.9838355610259
303.47062791666707,1020.7060203252627,150.36859598148155,655.3931056082124,11.755770477777785,60.16989463298951,11.441882222222228,68.9197001286422
292.930286547619,1240.573485635089,141.1032557619047,848.1983378646127,11.558301378571425,60.927512092463964,12.02415131904762,78.0719395315554
306.51555023255827,2786.2904088060623,158.8404509953488,942.5450977295696,17.333498961395346,274.63397555939116,16.857977985116285,266.10001938704835
303.97845532407405,680.8886101010858,162.5085614537038,739.4147723492346,16.54697886342592,186.8263517997592,15.933464137037033,89.84281145417397
301.7493646296298,692.4040195632953,160.34480471759255,838.424128814144,14.905261326851855,102.20648223501165,14.538119897685185,73.96855912841276
297.88934958525346,659.0240789362222,153.3792800967741,712.078387257284,16.35064865115208,145.86452204831153,14.921493457603695,79.11694137806028
298.10762787037044,715.9641987812057,153.42436316203697,738.1094071106146,18.027765169444457,185.6790677663813,16.287893921296288,84.62295843765195
300.7300632142859,676.9415095342018,157.00822343452384,803.818281731276,16.023605423809517,176.90020388617322,16.01627841845239,92.8210081293495
324.7210872093025,3007.643486893963,162.21671471627903,714.609317542078,9.557331459534883,375.5311362584081,9.885083313953489,309.86261054252407
320.8067927314814,1521.9094286728707,171.5154709722223,896.6504552874487,10.669834246296295,99.47025096819831,10.43911498055556,67.9388391368158
320.74497541666676,1727.3321814192122,175.33664425462962,1210.6547452648385,11.798203087962962,76.59980360938123,11.078201482870362,48.366885126785384
309.14608138248855,1560.7036757779333,167.23753811520737,1164.1900506963855,10.780756265437795,64.3203803717782,9.851547200921656,40.241221124281594
295.6418164814816,1292.3835820174802,157.98497879166666,1088.833390694146,10.28461730925926,58.492452667579435,8.39064205601852,32.18246641021386
292.5271235119048,1094.8996452150177,152.9546107023809,999.9381345400282,8.72676853511905,14.90425017007307,6.649981462500002,12.721708563896774
301.458649906977,5350.131810962595,152.49619150697666,972.7286872076197,11.248172746976744,170.92373182692123,6.689099367906979,177.81153744500818
311.76061888888904,552.4559211858632,158.07047267129624,654.5149281097606,7.579072793518514,2.6343679897728385,3.0533308478240753,2.283782509159647
314.31573439814815,511.01171794371766,160.81337193055563,617.2044808637083,6.968405501388888,3.6391280116096305,2.8875208606018528,10.68297719047021
308.3831888940092,506.78538824804065,159.17273211981563,542.0449228974305,7.4726126341013845,2.8262848473950264,3.610560410691245,12.16280438123169
299.5344741666669,505.2877977971459,152.51081138888887,475.77623595707377,7.945444195833338,0.7416465648524121,3.2550963104629633,4.077993344231679
295.5767171428573,459.1019887595109,148.28849642261906,381.9704592674561,8.206747422619046,0.9040233205006665,3.5667780559523807,2.943787564522698
301.8427471627908,642.5274374102895,158.52390135813945,654.0739282006178,16.680128260465107,132.09273597741557,11.917515221860466,53.3262657891846
298.0660522685186,1196.3368313086921,159.36358630092604,776.3768093183686,14.295990726851842,102.3153892665365,10.43784580092592,34.232188265834985
302.82222361111127,1615.5365787014734,165.8105186805556,1073.387320825933,13.323388312037036,58.32808539529078,10.262607116203707,37.26132510840256
295.3282763133641,1398.5165442958835,156.90591292626738,1216.959320112959,12.76475162718894,56.40993569548496,9.379696504147459,39.066964779409325
280.7575973148149,1292.2954036626065,147.44767732407408,1199.9955481276484,10.90736605509259,37.29593897797508,7.20792230231482,24.904434930437123
283.24118845238115,1473.0675460123593,151.8202357499999,1202.250443369084,12.196533560119049,40.93848654547065,8.266406839880952,29.781982339239285
307.75203190697675,654.1801002709614,170.39185976279066,928.9976296287297,27.58754073627905,375.38642091385225,20.08736677255815,92.48992176950718
306.87015949074083,573.2610168385947,166.2247421064815,969.0199435651492,22.58850582222223,360.5665979808324,17.148028684722217,128.65155635705048
303.04671629629627,801.9035178711374,163.1021391296297,974.6887812817056,17.03000818657407,243.80375241142735,14.970119916666679,129.72866501211698
296.7505789400922,810.6012819659248,158.54895594930878,993.7460678150492,14.024963636405538,152.52661234347082,13.464258472350233,108.21638221027446
298.94301976851864,1013.1596239675767,153.47610349999997,956.0423251977047,11.245443843518514,88.90004328628945,9.824479869907405,58.67254315954933
298.43721142857186,1047.4342163918411,149.10832732738095,775.4887681459296,9.89461402916667,45.437767697186686,9.152443178571428,44.38759762338956
296.1173843255815,471.87752611410195,159.6431089209303,644.532130655238,21.222766408837217,435.65583856515724,18.49892293353487,176.8006134578848
293.33865893518526,450.843647139225,152.65630201851852,635.2109849956141,15.567404728703705,233.63003172652097,14.30818662199074,143.9634942763186
294.2212134722222,547.4353755014203,151.24014036574084,747.363691645774,14.204669447685186,151.11814424364835,12.06608478523148,91.37117316700326
296.6504297695855,538.4851250759034,153.9814792165898,686.9569853031226,14.16388773824884,136.7105535351198,11.43575048110599,82.98307637043554
294.0350166203706,489.37576282016573,149.38582336111116,654.6970864114306,15.46638401342593,195.0599315758622,12.598210850462962,111.79694668089068
291.1730430952383,383.45841321747616,144.00388824404757,641.9223915946741,15.645576989285725,200.9737723542073,13.332275080357144,119.69751985917401
290.8430160000004,839.6987408005459,155.6097055767443,1416.9638462456712,4.405564815813954,18.820058143580074,4.441459369255815,64.3353979105683
291.8317785648149,485.4172093078177,155.3463234537037,575.1535075323203,7.613568300925925,60.76822961955122,8.911064781481478,89.30390921177639
303.25979430555554,1195.673040032338,159.66444109722227,520.1242495411572,8.863440565277777,91.10079850804044,11.458403744768516,111.15857583605268
301.1176611981566,1274.1399548524155,155.95194730414747,575.261878228757,7.178031079723504,47.23880165139116,9.581849069124422,64.70641268473835
298.14490893518547,1109.9454483679422,153.8962464814815,565.2225522762645,6.672974269907405,20.616162706414574,8.995691420833332,39.41868593111247
299.21821982142876,1517.218690943358,155.08790934523813,615.5551714068478,10.423633413095237,99.05883213168987,11.62908147619047,87.91957214644033
286.03263465116294,593.618333000736,150.7784372930232,705.6219713715552,15.155327586511634,67.83408828425154,14.827522217209307,84.61040041744013
286.79234898148167,748.2095758681045,153.73881184722225,969.6705620701667,19.45934382685186,296.6701323070821,16.647923092592606,108.66548456013476
292.72070009259266,939.2000141229137,159.68711131944437,1048.1326351589707,22.777258105555553,367.22374568509366,18.804202177314817,98.38079446511395
301.47463184331804,1325.1036588160598,162.2460912949309,1141.379781274136,23.50496513317973,284.5032059398606,20.16308508755759,79.26050758173605
298.9667658796299,1196.6576650950608,158.70476652777785,914.1059061983043,23.876000746296288,322.33385477627553,19.922298352314826,91.81625174587026
288.40839511904767,770.0291360384714,153.45779655357146,713.7031672758067,20.757546666666652,348.57274301065235,17.736171094047624,117.43045415379154
298.8750720930234,563.737496493252,164.1085413488373,1357.3579986858342,32.54215389674419,807.880729981778,26.744277053953493,285.1350070046552
296.53030143518544,470.021033892978,163.44550421759257,634.9291726330412,34.73478221388891,893.75179784078,26.00079317500002,244.73750485008037
298.94945958333346,460.1674170950363,166.23653986111108,649.9411364081631,43.367817477777756,1121.28146015982,34.48238987777779,349.9653599280126
299.30028894009234,560.5351642936173,167.24662269124423,1344.119205141351,48.19553360046084,1333.7064231131044,42.17146079999998,504.1206819714481
299.63638194444445,645.4283185863264,165.65734752314805,1439.2311861497417,40.42627394398149,1227.5625668639073,39.65293159583336,616.0340804291401
301.6751998611112,562.608279797569,166.9185425324075,1089.3865067636643,34.5690107925926,756.4565153991135,35.03916707685186,404.7646205929156
308.66301880184346,804.2334765743608,172.1847784423963,1030.9149880453126,30.05694516129031,476.80319575905287,25.525739065437794,275.7509130572864
309.958982453704,852.4361831765142,169.83565435185176,723.8534092007784,22.55857539398148,182.93430926922272,17.690369642129617,162.48895634629991
310.13707629629647,723.6716455345004,169.91838199074095,739.0307211725932,26.022647818055557,297.54535265501397,20.946012793981478,189.225911269049
316.2421114746544,754.4666746168695,175.3270060829494,806.7217980566016,29.63979984101382,543.6932986768287,22.50056259354838,253.84443620887475
315.4453225462963,724.867469945104,173.17547479166672,747.1980066025657,29.483373135185158,687.4030418643538,23.59273473009257,365.95833960510055
316.5412281651376,646.7274442717729,172.943702706422,708.1716336104699,26.555251667889912,577.366163306073,22.84373271559634,368.5177438088606
301.81255279069796,408.68571730297725,173.57164840000013,654.2762019507318,59.56035985488371,560.0426072993786,43.85218684651163,154.4377730934646
303.14425074074074,476.80171300303164,174.10711192592595,793.1251306600161,69.8629241212963,746.7138011353754,54.110221513888895,231.90732712585088
297.2326892592593,608.7794984510713,166.93224512037037,830.6455484168058,56.00897419305558,1131.081134818899,47.64398332824073,437.0208206557422
298.5916874193551,648.8508914477695,166.83238898617515,728.671731415786,47.032629948847934,721.3542252307801,37.483605417972335,293.5361815389395
312.39861148148157,949.3095659083922,178.55322805555554,956.9788762564026,48.841373691203664,693.8143721636552,35.906622367129636,343.736395545852
314.7889516666667,962.0509823877948,180.6536887083334,987.7035553846295,47.23683036898147,695.1100444379475,37.73414277083331,391.493603021002
305.0210803686638,859.509496426834,171.16773315668215,703.0907157106059,42.74928658571427,783.8319408529713,33.52143075806452,418.5036248709593
284.19094476851876,997.4699187979966,154.91638941666668,712.9062167811719,25.626074135648132,493.75695536611977,20.014117861111114,270.727739908158
271.5701408796296,603.8714467980891,146.0037445092593,549.6378819806575,22.402238849537046,309.91949598402255,17.988628982407402,150.27124985764362
277.9648359447005,734.9187151291663,150.3423746405529,711.8722959747757,31.717409540552982,591.1010372600073,25.419168617050698,302.00950969227154
298.0803954166667,1248.3071520913,162.57169251388893,910.9651895236638,31.595554547222214,541.0270823266393,25.092256221759254,305.1581131142731
314.5366972477066,1192.117118799838,172.2847278532109,783.9397739794683,26.4882982880734,342.4202675516102,20.48996296055045,185.1875266671955
300.80382265116305,466.0326659170778,167.88291657674426,662.186096042304,9.545523863255813,305.15574336665685,7.870260291162793,104.66423073783332
304.43143689814815,529.0493282193024,178.34745590740744,862.2080775655317,32.74411299537036,961.0313471302486,26.73153183981481,451.10290208616175
315.8798243981481,897.8210712756562,184.3130203055556,798.2802379708265,37.15458824999999,761.7734935598392,32.29018369212962,313.0672103854997
319.74703797235,915.7575335758045,177.0081234562212,725.2132370691102,26.533465053456226,399.4030752762459,23.650915281566814,220.035383359488
315.41055435185194,687.6402449605595,173.338303287037,750.9621010444943,25.0182124425926,353.9379591432885,21.388802808518513,205.90892987308482
314.87313000000006,793.7103182847833,174.8452393750001,865.7281445435677,23.241930050925934,402.4894111034377,20.885078540462967,197.94760947664443
311.5619127188939,760.7329097565632,173.2019643271889,811.8676592568929,22.79095686129032,379.2285205792099,22.543324155760367,206.30790630928115
310.0864775462964,649.3686546745774,172.58701272222208,705.989118854714,29.532971697685184,535.6791396024155,27.918584701851845,271.8157792443272
308.9052496296295,667.8680003245948,173.53765636111115,889.2055291123519,35.21228543749998,513.8709269280062,31.913345496759252,221.63169951643445
313.71947562211994,827.119248776133,175.0636201382487,872.766444516633,29.136803783410137,416.2288683051232,26.721712726728114,194.50447814042428
327.32539787037047,1317.7049620772027,181.2773873611111,893.9532185723198,22.558811933333338,382.81361043034013,20.30424477268518,218.0452890983904
333.836377614679,1687.8044248469514,186.01520642201837,1087.5497980513326,18.53959320458715,256.50980513733685,16.22845089174312,160.8756081904373
308.97652041860476,933.2304055311753,172.28739242325585,858.8393098218894,20.949307621860473,76.60632817941601,21.86547600465116,88.36828299979776
303.2003491203704,915.2702462616455,165.73477181018512,752.5233178451593,22.278072187962962,156.3873602016774,22.886958285185184,138.0326711327161
306.41805601851854,684.1194270752113,168.89687648148148,754.9283102670321,22.040298443055544,164.51582812984554,23.47812087824074,171.97871897258247
303.2851841474656,910.0602598760235,169.18929461290338,915.105703902805,18.609692065898617,83.07168876659816,18.37505938709677,95.65301197344286
299.79034884259283,909.217255876291,167.28176393981482,973.1468676581853,20.5465461837963,189.0309436546721,18.58583567592592,129.6922027796252
308.3761937500001,931.9011688180368,175.77006004629627,1376.1299802030885,22.130128647222218,217.94068850803123,20.126504011574077,175.25968107273
308.89949654377887,1153.5638678918097,175.56105566820278,1193.1793704451175,22.05967167834101,120.46840016515398,20.436395700000006,100.7224503722026
306.8648951851854,856.2412582308709,171.16848844444425,666.1688492587992,23.73859352546295,187.33789328576825,21.502942193518532,75.22349736776896
306.73092115740735,607.2147604963005,172.82964406481494,745.0822586658132,23.908457501388884,323.6491554274759,21.802960665277784,156.1243684604878
308.1600845622121,796.4205355839505,173.9885810506913,850.7772688797487,22.939344512903233,254.3154898300974,22.334816147926265,178.3764597647172
309.4431045833334,936.6750673132171,168.59695100000002,796.6559012553429,19.577906554166653,123.6386846683962,18.968232392592604,129.6180054857129
307.8757142201835,961.0789334285001,164.4769742385321,711.1712162147264,17.077442470642197,91.89977765157279,15.781564043119273,88.34399174796204
307.71086772093037,1402.3236255032887,171.349284632558,1084.7284578088666,20.851900760465114,99.69139352912627,15.16490299069767,67.74782354691334
295.78359907407395,1173.293829134008,163.0433674583334,829.0569037803145,19.028707852777778,110.61339758753283,16.379869752777772,92.34102349020097
284.7322360185187,1110.5966275075627,151.1204058472222,921.6119536730525,16.160419159259252,117.27507286677785,14.017342235185186,100.42258296828112
279.89257677419357,690.4568672871412,144.1012249907834,728.8683697429415,13.10764313870968,61.660061219012285,10.517309643317974,50.205660359592606
280.4672314814815,721.968904540436,144.90718071296288,791.6863442097667,11.999240112962955,30.358408602056134,9.825171050462963,22.30635631635496
282.5933519444446,793.2021035926695,145.27207334722223,724.1305629213699,13.906162541666667,39.19642436844251,11.806446206481484,49.34581701135756
299.4892531336407,799.9843095863781,159.17754934562223,662.9604653650351,16.760834211520738,50.178692769565025,14.505997182488484,75.46690643950954
305.18708004629656,1095.7320853744668,166.88736256944435,708.9103587287857,17.735259125925925,93.24335707550459,16.342808252314814,97.5022307662927
290.41129143518526,1260.1582801541008,157.8256413796297,1024.159559040204,16.648151050462964,91.36448270457731,14.065471762037033,70.30686002375752
278.99410055299535,816.4285871350389,147.046163875576,887.5152886342817,14.064751137327173,74.32109561431886,11.826049166359445,61.687048867477934
282.90734990740754,633.8172947690583,145.0351617361112,586.2355648141236,12.02062594907408,56.23620278384732,11.221027713888889,57.82523354553688
288.99866412844045,654.0975595461911,149.4646826697248,725.7731267129542,10.825740617431197,26.142881328328272,10.247557226605503,15.994157501229715
307.33298702325584,424.1006422672869,157.1876499302326,560.7479626866125,19.00353432976744,132.02287644932198,18.93522282930233,140.82418210054513
304.1954747685188,458.9440551176833,154.26195079166664,613.8122730025906,15.274690871759264,60.127730409830214,16.175409258796297,76.7463356997963
301.8051489351853,537.0794136569547,158.82416665277782,758.3225899835426,16.77220561342593,53.81130740618423,15.82782126407408,52.10123716523648
305.5739855760369,713.9050850528488,165.78074046082943,790.1213060620203,15.942577974193535,62.93582247848475,14.70556457179725,51.099842199950885
308.26871499999993,706.8275354911224,167.9931660833334,775.2377616675406,16.605059516203692,108.63934500180224,16.952652406064825,98.4117250644729
311.9057331481482,598.5068056869345,170.59517677777768,727.2220812861765,18.58382885324074,111.3442375131954,18.04899999717594,92.4539813056694
311.9120941474654,559.2404509615081,170.29825006451625,676.3215423898437,14.964988734562208,97.68815943695891,14.138559504516124,70.35246384022079
313.365355740741,760.3385541442425,171.19811013888886,770.2633461232357,14.55519548472222,77.01636084351739,13.306524784814819,67.44917286391116
303.6579287500001,1018.1902684641786,163.49774929629635,782.1321672442849,16.702979150462966,38.23260502920627,14.602245536111111,54.12201717532272
300.9893353917049,957.0084649532052,163.27107375115207,694.1774206523977,16.790704126728105,32.32775426560116,15.556009485714288,39.97200586171521
315.76740893518513,1003.1105499832571,173.58102206481473,795.1032839892316,16.260012097685177,55.084506762396074,15.907153782870374,59.363036295436444
320.9457442201835,963.2227988443179,176.16585834862386,858.2170340403275,16.618316638532114,69.03179373866877,15.656200936697251,76.17156864801466
314.41083734883733,1014.5273073791631,173.0416621581395,828.4150335609546,16.401706096744185,87.43512596189746,19.437559299069772,96.88959975958511
